"CRUK0260_SU_T1.R2_cov","CRUK0260_SU_T1.R3_cov","CRUK0260_SU_T1.R5_cov","CRUK0260_SU_T1.R2_var_count","CRUK0260_SU_T1.R3_var_count","CRUK0260_SU_T1.R5_var_count","CRUK0260_SU_T1.R2_VAF","CRUK0260_SU_T1.R3_VAF","CRUK0260_SU_T1.R5_VAF","CRUK0260_SU_T1.R2_PhyloCCF","CRUK0260_SU_T1.R3_PhyloCCF","CRUK0260_SU_T1.R5_PhyloCCF","CRUK0260_SU_T1.R2_PycloneCCF","CRUK0260_SU_T1.R3_PycloneCCF","CRUK0260_SU_T1.R5_PycloneCCF","CRUK0260_SU_T1.R2_Pyclone_0.05","CRUK0260_SU_T1.R3_Pyclone_0.05","CRUK0260_SU_T1.R5_Pyclone_0.05","CRUK0260_SU_T1.R2_Pyclone_0.95","CRUK0260_SU_T1.R3_Pyclone_0.95","CRUK0260_SU_T1.R5_Pyclone_0.95","CRUK0260_SU_T1.R2_cpn.copies","CRUK0260_SU_T1.R3_cpn.copies","CRUK0260_SU_T1.R5_cpn.copies","CRUK0260_SU_T1.R2_mut.cpn.num","CRUK0260_SU_T1.R3_mut.cpn.num","CRUK0260_SU_T1.R5_mut.cpn.num","CRUK0260_SU_T1.R2_nAraw","CRUK0260_SU_T1.R3_nAraw","CRUK0260_SU_T1.R5_nAraw","CRUK0260_SU_T1.R2_nBraw","CRUK0260_SU_T1.R3_nBraw","CRUK0260_SU_T1.R5_nBraw","PycloneCluster"
743,761,683,67,160,158,0.0901749663526245,0.210249671484888,0.231332357247438,1.00037360943182,1.13346685726827,1.23395538604075,1.00037360943182,1.13346685726827,1.23395538604075,1.00037360943182,1.13346685726827,1.23395538604075,1.00037360943182,1.13346685726827,1.23395538604075,1,1,1,1.98512855184322,2.11660775964139,2.07807488454375,2,2,2,2,2,2,1
186,203,118,0,11,0,0,0.0541871921182266,0,0,0.545508730171123,0,0,0.545508730171123,0,0,0.545508730171123,0,0,0.545508730171123,0,1,1,1,0,0.545508730171123,0,2,2,2,2,2,2,2
1287,1151,1171,56,0,15,0.0435120435120435,0,0.0128095644748079,0.956593043943328,0,0.115069221330631,0.956593043943328,0,0.115069221330631,0.956593043943328,0,0.115069221330631,0.956593043943328,0,0.115069221330631,1,1,1,0.956593043943328,0,0.115069221330631,2,2,2,2,2,2,7
560,500,476,26,0,57,0.0464285714285714,0,0.119747899159664,1.02071162105968,0,1.07570382579211,1.02071162105968,0,1.07570382579211,1.02071162105968,0,1.07570382579211,1.02071162105968,0,1.07570382579211,1,1,1,1.02071162105968,0,1.07570382579211,2,2,2,2,2,2,6
400,401,402,0,22,0,0,0.0548628428927681,0,0,0.552310584662034,0,0,0.552310584662034,0,0,0.552310584662034,0,0,0.552310584662034,0,1,1,1,0,0.552310584662034,0,2,2,2,2,2,2,2
1390,1419,1219,47,135,111,0.0338129496402878,0.0951374207188161,0.0910582444626743,0.798596902168179,0.933253372574145,0.850920193202877,0.798596902168179,0.933253372574145,0.850920193202877,0.798596902168179,0.933253372574145,0.850920193202877,0.798596902168179,0.933253372574145,0.850920193202877,1,1,1,0.798596902168179,0.933253372574145,0.850920193202877,2,2,2,2,2,2,1
516,510,402,0,31,0,0,0.0607843137254902,0,0,0.624049913858779,0,0,0.624049913858779,0,0,0.624049913858779,0,0,0.624049913858779,0,1,1,1,0,0.624049913858779,0,2,2,2,2,2,2,2
1481,1367,1244,129,260,269,0.087103308575287,0.190197512801756,0.216237942122186,0.965344608943426,0.998918816537959,1.17557507611349,0.965344608943426,0.998918816537959,1.17557507611349,0.965344608943426,0.998918816537959,1.17557507611349,0.965344608943426,0.998918816537959,1.17557507611349,1,1,1,1.93068921788685,1.95411652995972,1.94078430281924,2,2,2,2,2,2,1
550,569,443,0,0,45,0,0,0.101580135440181,0,0,0.911704626883459,0,0,0.911704626883459,0,0,0.911704626883459,0,0,0.911704626883459,1,1,1,0,0,0.911704626883459,2,2,2,2,2,2,4
953,1013,892,61,0,116,0.0640083945435467,0,0.130044843049327,1.27699344938406,0,1.16718179786465,1.27699344938406,0,1.16718179786465,1.27699344938406,0,1.16718179786465,1.27699344938406,0,1.16718179786465,1,1,1,1.41877868040636,0,1.16718179786465,2,2,2,2,2,2,6
850,844,955,1,19,0,0.00117647058823529,0.0225118483412322,0,0,0.230960497438576,0,0,0.230960497438576,0,0,0.230960497438576,0,0,0.230960497438576,0,1,1,1,0.0259745402763658,0.230960497438576,0,2,2,2,2,2,2,5
809,815,676,0,53,0,0,0.0650306748466258,0,0,0.667182755661763,0,0,0.667182755661763,0,0,0.667182755661763,0,0,0.667182755661763,0,1,1,1,0,0.667182755661763,0,2,2,2,2,2,2,2
874,866,815,69,168,183,0.0789473684210526,0.193995381062356,0.224539877300614,0.871514180325432,1.00619656551105,1.0538275935951,0.871514180325432,1.00619656551105,1.0538275935951,0.871514180325432,1.00619656551105,1.0538275935951,0.871514180325432,1.00619656551105,1.0538275935951,1,1,1,1.74302836065086,1.9902972440021,2.22512693056187,2,2,2,2,2,2,1
797,822,750,0,21,0,0,0.0255474452554745,0,0,0.262104229517309,0,0,0.262104229517309,0,0,0.262104229517309,0,0,0.262104229517309,0,1,1,1,0,0.262104229517309,0,2,2,2,2,2,2,5
59,90,66,8,10,17,0.135593220338983,0.111111111111111,0.257575757575758,1.46085246985563,1.13994537917052,1.20887409415964,1.46085246985563,1.13994537917052,1.20887409415964,1.46085246985563,1.13994537917052,1.20887409415964,1.46085246985563,1.13994537917052,1.20887409415964,1,1,1,2.9936758284625,1.13994537917052,2.55250319779224,2,2,2,2,2,2,1
1192,1140,1114,43,0,19,0.0360738255033557,0,0.0170556552962298,0.79645087844058,0,1.51623274335232,0.79645087844058,0,1.51623274335232,0.79645087844058,0,1.51623274335232,0.79645087844058,0,1.51623274335232,1,1,1,0.79645087844058,0,0.169016739361678,2,2,2,2,2,2,6
1750,1621,1640,2,89,0,0.00114285714285714,0.0549043800123381,0,0,0.563291948621582,0,0,0.563291948621582,0,0,0.563291948621582,0,0,0.563291948621582,0,1,1,1,0.0252468373183659,0.563291948621582,0,2,2,2,2,2,2,2
363,363,358,0,21,0,0,0.0578512396694215,0,0,0.593525280063988,0,0,0.593525280063988,0,0,0.593525280063988,0,0,0.593525280063988,0,1,1,1,0,0.593525280063988,0,2,2,2,2,2,2,2
279,272,264,10,0,4,0.03584229390681,0,0.0151515151515152,0.791339040677812,0,0.150147246928955,0.791339040677812,0,0.150147246928955,0.791339040677812,0,0.150147246928955,0.791339040677812,0,0.150147246928955,1,1,1,0.791339040677812,0,0.150147246928955,2,2,2,2,2,2,7
467,475,429,0,41,0,0,0.0863157894736842,0,0,0.885557568239833,0,0,0.885557568239833,0,0,0.885557568239833,0,0,0.885557568239833,0,1,1,1,0,0.885557568239833,0,2,2,2,2,2,2,3
