"CRUK0462_SU_T1.R1_cov","CRUK0462_SU_T1.R2_cov","CRUK0462_SU_T1.R3_cov","CRUK0462_SU_T1.R4_cov","CRUK0462_SU_T1.R1_var_count","CRUK0462_SU_T1.R2_var_count","CRUK0462_SU_T1.R3_var_count","CRUK0462_SU_T1.R4_var_count","CRUK0462_SU_T1.R1_VAF","CRUK0462_SU_T1.R2_VAF","CRUK0462_SU_T1.R3_VAF","CRUK0462_SU_T1.R4_VAF","CRUK0462_SU_T1.R1_PhyloCCF","CRUK0462_SU_T1.R2_PhyloCCF","CRUK0462_SU_T1.R3_PhyloCCF","CRUK0462_SU_T1.R4_PhyloCCF","CRUK0462_SU_T1.R1_PycloneCCF","CRUK0462_SU_T1.R2_PycloneCCF","CRUK0462_SU_T1.R3_PycloneCCF","CRUK0462_SU_T1.R4_PycloneCCF","CRUK0462_SU_T1.R1_Pyclone_0.05","CRUK0462_SU_T1.R2_Pyclone_0.05","CRUK0462_SU_T1.R3_Pyclone_0.05","CRUK0462_SU_T1.R4_Pyclone_0.05","CRUK0462_SU_T1.R1_Pyclone_0.95","CRUK0462_SU_T1.R2_Pyclone_0.95","CRUK0462_SU_T1.R3_Pyclone_0.95","CRUK0462_SU_T1.R4_Pyclone_0.95","CRUK0462_SU_T1.R1_cpn.copies","CRUK0462_SU_T1.R2_cpn.copies","CRUK0462_SU_T1.R3_cpn.copies","CRUK0462_SU_T1.R4_cpn.copies","CRUK0462_SU_T1.R1_mut.cpn.num","CRUK0462_SU_T1.R2_mut.cpn.num","CRUK0462_SU_T1.R3_mut.cpn.num","CRUK0462_SU_T1.R4_mut.cpn.num","CRUK0462_SU_T1.R1_nAraw","CRUK0462_SU_T1.R2_nAraw","CRUK0462_SU_T1.R3_nAraw","CRUK0462_SU_T1.R4_nAraw","CRUK0462_SU_T1.R1_nBraw","CRUK0462_SU_T1.R2_nBraw","CRUK0462_SU_T1.R3_nBraw","CRUK0462_SU_T1.R4_nBraw","PycloneCluster"
270,296,218,274,4,1,17,0,0.0148148148148148,0.00337837837837838,0.0779816513761468,0,0.0800133867306894,0,0.495251433752512,0,0.0800133867306894,0,0.495251433752512,0,0.0800133867306894,0,0.495251433752512,0,0.0800133867306894,0,0.495251433752512,0,1,1,1,1,0.0800133867306894,0.0214070237074751,0.495251433752512,0,2,2,2,3,2,2,2,3,18
697,834,565,715,2,27,0,0,0.00286944045911047,0.0323741007194245,0,0,0,0.205684712051169,0,0,0,0.205684712051169,0,0,0,0.205684712051169,0,0,0,0.205684712051169,0,0,1,1,1,1,0.0157970006084022,0.205684712051169,0,0,2,2,2,3,2,2,2,3,7
533,580,416,519,255,238,150,232,0.478424015009381,0.410344827586207,0.360576923076923,0.447013487475915,1.11731633495915,1.08569195475,0.97020603203879,0.987320419696335,1.11731633495915,1.08569195475,0.97020603203879,0.987320419696335,1.11731633495915,1.08569195475,0.97020603203879,0.987320419696335,1.11731633495915,1.08569195475,0.97020603203879,0.987320419696335,1,1,1,1,2.63384606297783,2.59769546488225,2.36649736962477,2.87664502466896,2,2,2,3,2,2,2,3,1
395,467,299,395,155,170,102,188,0.392405063291139,0.364025695931477,0.341137123745819,0.475949367088608,0.919834296029578,0.965295817348566,0.906123404709735,1.06716123909615,0.919834296029578,0.965295817348566,0.906123404709735,1.06716123909615,0.919834296029578,0.965295817348566,0.906123404709735,1.06716123909615,0.919834296029578,0.965295817348566,0.906123404709735,1.06716123909615,1,1,1,1,2.20294979737019,2.33773288580139,2.26042802259334,3.00842332856506,2,2,2,3,2,2,2,3,1
155,158,105,149,68,69,44,58,0.438709677419355,0.436708860759494,0.419047619047619,0.389261744966443,1.0253013590251,1.15473975042716,1.11281596072614,0.879026514209368,1.0253013590251,1.15473975042716,1.11281596072614,0.879026514209368,1.0253013590251,1.15473975042716,1.11281596072614,0.879026514209368,1.0253013590251,1.15473975042716,1.11281596072614,0.879026514209368,1,1,1,1,2.46290245816289,2.80449615708034,2.77667516949001,2.46048045328522,2,2,2,3,2,2,2,3,1
173,186,100,166,76,68,39,67,0.439306358381503,0.365591397849462,0.39,0.403614457831325,1.02669585254299,0.969447627315656,1.03567758163035,0.911437649704208,1.02669585254299,0.969447627315656,1.03567758163035,0.911437649704208,1.02669585254299,0.969447627315656,1.03567758163035,0.911437649704208,1.02669585254299,0.969447627315656,1.03567758163035,0.911437649704208,1,1,1,1,2.46625220649089,2.34778765090161,2.58420109524127,2.55120236447303,2,2,2,3,2,2,2,3,1
315,336,227,340,150,107,81,143,0.476190476190476,0.318452380952381,0.356828193832599,0.420588235294118,1.11289713339559,1.02253304070912,0.947801794016804,0.949767643927941,1.11289713339559,1.02253304070912,0.947801794016804,0.949767643927941,1.11289713339559,1.02253304070912,0.947801794016804,0.949767643927941,1.11289713339559,1.02253304070912,0.947801794016804,0.949767643927941,1,1,1,1,2.67331849450454,2.04506608141823,2.36439951106453,2.65849173520021,2,2,2,3,2,2,2,3,1
360,367,283,357,146,110,102,158,0.405555555555556,0.299727520435967,0.360424028268551,0.442577030812325,0.950660284086484,0.962408545789527,0.957352996495444,0.999422495774989,0.950660284086484,0.962408545789527,0.957352996495444,0.999422495774989,0.950660284086484,0.962408545789527,0.957352996495444,0.999422495774989,0.950660284086484,0.962408545789527,0.957352996495444,0.999422495774989,1,1,1,1,2.27677625115303,1.92481709157905,2.38822607334067,2.79748048059696,2,2,2,3,2,2,2,3,1
914,886,679,853,349,319,223,331,0.381838074398249,0.360045146726862,0.328424153166421,0.388042203985932,1.07298747241094,0.954740497927685,1.08809494399532,0.871079289067186,1.07298747241094,0.954740497927685,1.08809494399532,0.871079289067186,1.07298747241094,0.954740497927685,1.08809494399532,0.871079289067186,1.07298747241094,0.954740497927685,1.08809494399532,0.871079289067186,1,1,1,1,2.14597494482188,2.31217023766093,2.17618988799065,2.45565070980196,2,2,2,3,2,2,2,3,1
832,925,605,754,100,84,63,66,0.120192307692308,0.0908108108108108,0.104132231404959,0.0875331564986737,0.672471900360283,0.573688681804927,0.676700792095236,0.583351831500067,0.672471900360283,0.573688681804927,0.676700792095236,0.583351831500067,0.672471900360283,0.573688681804927,0.676700792095236,0.583351831500067,0.672471900360283,0.573688681804927,0.676700792095236,0.583351831500067,1,1,1,1,0.672471900360283,0.573688681804927,0.676700792095236,0.583351831500067,2,2,2,3,2,2,2,3,1
