"CRUK0729_SU_T1.R1_cov","CRUK0729_SU_T1.R2_cov","CRUK0729_SU_T1.R3_cov","CRUK0729_SU_T1.R4_cov","CRUK0729_SU_T1.R1_var_count","CRUK0729_SU_T1.R2_var_count","CRUK0729_SU_T1.R3_var_count","CRUK0729_SU_T1.R4_var_count","CRUK0729_SU_T1.R1_VAF","CRUK0729_SU_T1.R2_VAF","CRUK0729_SU_T1.R3_VAF","CRUK0729_SU_T1.R4_VAF","CRUK0729_SU_T1.R1_PhyloCCF","CRUK0729_SU_T1.R2_PhyloCCF","CRUK0729_SU_T1.R3_PhyloCCF","CRUK0729_SU_T1.R4_PhyloCCF","CRUK0729_SU_T1.R1_PycloneCCF","CRUK0729_SU_T1.R2_PycloneCCF","CRUK0729_SU_T1.R3_PycloneCCF","CRUK0729_SU_T1.R4_PycloneCCF","CRUK0729_SU_T1.R1_Pyclone_0.05","CRUK0729_SU_T1.R2_Pyclone_0.05","CRUK0729_SU_T1.R3_Pyclone_0.05","CRUK0729_SU_T1.R4_Pyclone_0.05","CRUK0729_SU_T1.R1_Pyclone_0.95","CRUK0729_SU_T1.R2_Pyclone_0.95","CRUK0729_SU_T1.R3_Pyclone_0.95","CRUK0729_SU_T1.R4_Pyclone_0.95","CRUK0729_SU_T1.R1_cpn.copies","CRUK0729_SU_T1.R2_cpn.copies","CRUK0729_SU_T1.R3_cpn.copies","CRUK0729_SU_T1.R4_cpn.copies","CRUK0729_SU_T1.R1_mut.cpn.num","CRUK0729_SU_T1.R2_mut.cpn.num","CRUK0729_SU_T1.R3_mut.cpn.num","CRUK0729_SU_T1.R4_mut.cpn.num","CRUK0729_SU_T1.R1_nAraw","CRUK0729_SU_T1.R2_nAraw","CRUK0729_SU_T1.R3_nAraw","CRUK0729_SU_T1.R4_nAraw","CRUK0729_SU_T1.R1_nBraw","CRUK0729_SU_T1.R2_nBraw","CRUK0729_SU_T1.R3_nBraw","CRUK0729_SU_T1.R4_nBraw","PycloneCluster"
272,226,221,202,30,0,32,0,0.110294117647059,0,0.144796380090498,0,0.794983305051675,0,0.950205942809142,0,0.794983305051675,0,0.950205942809142,0,0.794983305051675,0,0.950205942809142,0,0.794983305051675,0,0.950205942809142,0,1,1,1,1,0.794983305051675,0,0.950205942809142,0,4,3,3,4,2,1,2,1,3
635,604,543,566,200,67,227,39,0.31496062992126,0.110927152317881,0.41804788213628,0.068904593639576,0.90137058795052,0.849419448599804,0.947930789036127,0.647551699730195,0.90137058795052,0.849419448599804,0.947930789036127,0.647551699730195,0.90137058795052,0.849419448599804,0.947930789036127,0.647551699730195,0.90137058795052,0.849419448599804,0.947930789036127,0.647551699730195,1,1,1,1,1.80274117590104,0.849419448599804,2.31311149679143,0.647551699730195,2,3,2,3,2,1,2,1,1
760,748,691,767,0,0,0,32,0,0,0,0.0417209908735332,0,0,0,0.382278842328307,0,0,0,0.382278842328307,0,0,0,0.382278842328307,0,0,0,0.382278842328307,1,1,1,1,0,0,0,0.382278842328307,2,3,2,4,2,1,2,1,4
1175,1361,1138,1139,432,188,480,82,0.367659574468085,0.138133725202057,0.421792618629174,0.0719929762949956,1.00063170655945,0.959668538785079,1.01488596194079,0.659653355723126,1.00063170655945,0.959668538785079,1.01488596194079,0.659653355723126,1.00063170655945,0.959668538785079,1.01488596194079,0.659653355723126,1.00063170655945,0.959668538785079,1.01488596194079,0.659653355723126,1,1,1,1,2.14234463504842,1.08894743323935,2.21794204171195,0.659653355723126,2,3,2,4,2,1,2,1,1
87,68,52,68,32,24,20,17,0.367816091954023,0.352941176470588,0.384615384615385,0.25,0.986868175817174,0.925779466160856,1.01556131784734,1.00403218444379,0.986868175817174,0.925779466160856,1.01556131784734,1.00403218444379,0.986868175817174,0.925779466160856,1.01556131784734,1.00403218444379,0.986868175817174,0.925779466160856,1.01556131784734,1.00403218444379,1,1,1,1,2.15001422627082,2.77733839848257,2.03112263569467,2.21879626659557,2,3,2,3,2,1,2,1,1
305,350,286,282,115,44,127,17,0.377049180327869,0.125714285714286,0.444055944055944,0.0602836879432624,1.01164099375521,0.9892614866976,1.06178130069102,0.535028886980492,1.01164099375521,0.9892614866976,1.06178130069102,0.535028886980492,1.01164099375521,0.9892614866976,1.06178130069102,0.535028886980492,1.01164099375521,0.9892614866976,1.06178130069102,0.535028886980492,1,1,1,1,2.20398487027045,0.9892614866976,2.35325155896976,0.535028886980492,2,3,2,3,2,1,2,1,1
110,128,98,102,41,19,38,4,0.372727272727273,0.1484375,0.387755102040816,0.0392156862745098,1.00004510884655,1.05119945473471,1.02385161431956,0.348046473191462,1.00004510884655,1.05119945473471,1.02385161431956,0.348046473191462,1.00004510884655,1.05119945473471,1.02385161431956,0.348046473191462,1.00004510884655,1.05119945473471,1.02385161431956,0.348046473191462,1,1,1,1,2.17872180258751,1.1772707384644,2.04770322863912,0.348046473191462,2,3,2,3,2,1,2,1,1
595,677,585,556,0,70,0,45,0,0.103397341211226,0,0.0809352517985611,0,0.813646650466336,0,0.718315338106479,0,0.813646650466336,0,0.718315338106479,0,0.813646650466336,0,0.718315338106479,0,0.813646650466336,0,0.718315338106479,1,1,1,1,0,0.813646650466336,0,0.718315338106479,2,3,2,3,2,1,2,1,2
518,558,473,425,0,70,0,26,0,0.125448028673835,0,0.0611764705882353,0,0.987166276641056,0,0.54295249817868,0,0.987166276641056,0,0.54295249817868,0,0.987166276641056,0,0.54295249817868,0,0.987166276641056,0,0.54295249817868,1,1,1,1,0,0.987166276641056,0,0.54295249817868,2,3,2,3,2,1,2,1,2
176,161,147,162,79,73,58,49,0.448863636363636,0.453416149068323,0.394557823129252,0.302469135802469,1.09871130552538,1.14361141068131,0.981261173030796,0.894823185705209,1.09871130552538,1.14361141068131,0.981261173030796,0.894823185705209,1.09871130552538,1.14361141068131,0.981261173030796,0.894823185705209,1.09871130552538,1.14361141068131,0.981261173030796,0.894823185705209,1,1,1,1,2.62376558543313,3.56798856368206,2.08362784668542,2.68446955711563,2,3,2,3,2,1,2,1,1
368,408,384,323,143,135,162,110,0.388586956521739,0.330882352941176,0.421875,0.340557275541796,1.0425973994006,0.867918249525802,1.00521741004151,1.00750294871213,1.0425973994006,0.867918249525802,1.00521741004151,1.00750294871213,1.0425973994006,0.867918249525802,1.00521741004151,1.00750294871213,1.0425973994006,0.867918249525802,1.00521741004151,1.00750294871213,1,1,1,1,2.27142722393303,2.60375474857741,2.2278876410276,3.02250884613638,2,3,2,3,2,1,2,1,1
315,386,299,310,100,45,110,23,0.317460317460317,0.116580310880829,0.367892976588629,0.0741935483870968,0.927833520265683,0.922163140121165,0.971406477940931,0.658481472667072,0.927833520265683,0.922163140121165,0.971406477940931,0.658481472667072,0.927833520265683,0.922163140121165,0.971406477940931,0.658481472667072,0.927833520265683,0.922163140121165,0.971406477940931,0.658481472667072,1,1,1,1,1.85566704053137,0.922163140121165,1.94281295588186,0.658481472667072,2,3,2,3,2,1,2,1,1
218,194,200,183,0,19,0,11,0,0.0979381443298969,0,0.0601092896174863,0,0.86063369760366,0,0.58845592175368,0,0.86063369760366,0,0.58845592175368,0,0.86063369760366,0,0.58845592175368,0,0.86063369760366,0,0.58845592175368,1,1,1,1,0,0.86063369760366,0,0.58845592175368,3,4,3,4,2,1,2,1,2
183,211,192,151,60,18,56,17,0.327868852459016,0.0853080568720379,0.291666666666667,0.112582781456954,1.04391256402312,0.749646513352952,0.91206132443812,0.966684624820257,1.04391256402312,0.749646513352952,0.91206132443812,0.966684624820257,1.04391256402312,0.749646513352952,0.91206132443812,0.966684624820257,1.04391256402312,0.749646513352952,0.91206132443812,0.966684624820257,1,1,1,1,2.22171208235587,0.749646513352952,1.82412264887624,1.10215916470542,3,4,3,4,2,1,2,1,1
