"CRUK0223_SU_T1.R1_cov","CRUK0223_SU_T1.R2_cov","CRUK0223_SU_T1.R1_var_count","CRUK0223_SU_T1.R2_var_count","CRUK0223_SU_T1.R1_VAF","CRUK0223_SU_T1.R2_VAF","CRUK0223_SU_T1.R1_PhyloCCF","CRUK0223_SU_T1.R2_PhyloCCF","CRUK0223_SU_T1.R1_PycloneCCF","CRUK0223_SU_T1.R2_PycloneCCF","CRUK0223_SU_T1.R1_Pyclone_0.05","CRUK0223_SU_T1.R2_Pyclone_0.05","CRUK0223_SU_T1.R1_Pyclone_0.95","CRUK0223_SU_T1.R2_Pyclone_0.95","CRUK0223_SU_T1.R1_cpn.copies","CRUK0223_SU_T1.R2_cpn.copies","CRUK0223_SU_T1.R1_mut.cpn.num","CRUK0223_SU_T1.R2_mut.cpn.num","CRUK0223_SU_T1.R1_nAraw","CRUK0223_SU_T1.R2_nAraw","CRUK0223_SU_T1.R1_nBraw","CRUK0223_SU_T1.R2_nBraw","PycloneCluster"
145,135,29,40,0.2,0.296296296296296,0.788518178122941,1.00582343174086,0.788518178122941,1.00582343174086,0.788518178122941,1.00582343174086,0.788518178122941,1.00582343174086,1,1,0.788518178122941,1.00582343174086,1,1,0,0,1
409,481,113,139,0.276283618581907,0.288981288981289,1.04266534255705,0.975429233516097,1.04266534255705,0.975429233516097,1.04266534255705,0.975429233516097,1.04266534255705,0.975429233516097,1,1,1.08415286462993,0.975429233516097,1,1,0,0,1
230,268,79,94,0.343478260869565,0.350746268656716,1.29625086122974,1.15785393583137,1.29625086122974,1.15785393583137,1.29625086122974,1.15785393583137,1.29625086122974,1.15785393583137,1,1,1.34782851900953,1.18391112864267,1,1,0,0,1
472,513,158,147,0.334745762711864,0.286549707602339,1.26329533085949,0.96722165866216,1.26329533085949,0.96722165866216,1.26329533085949,0.96722165866216,1.26329533085949,0.96722165866216,1,1,1.31356169225505,0.96722165866216,1,1,0,0,1
717,768,161,206,0.224546722454672,0.268229166666667,0.877278072939265,0.903826504309156,0.877278072939265,0.903826504309156,0.877278072939265,0.903826504309156,0.877278072939265,0.903826504309156,1,1,0.877278072939265,0.903826504309156,1,1,0,0,1
588,554,131,155,0.222789115646259,0.279783393501805,0.871638974731688,0.946117328955388,0.871638974731688,0.946117328955388,0.871638974731688,0.946117328955388,0.871638974731688,0.946117328955388,1,1,0.871638974731688,0.946117328955388,1,1,0,0,1
147,168,38,33,0.258503401360544,0.196428571428571,0.999232179756505,0.652860454530184,0.999232179756505,0.652860454530184,0.999232179756505,0.652860454530184,0.999232179756505,0.652860454530184,1,1,0.999232179756505,0.652860454530184,1,1,0,0,1
307,350,89,108,0.289902280130293,0.308571428571429,1.12060300083614,1.02558442311651,1.12060300083614,1.02558442311651,1.12060300083614,1.02558442311651,1.12060300083614,1.02558442311651,1,1,1.12060300083614,1.02558442311651,1,1,0,0,1
98,98,24,31,0.244897959183673,0.316326530612245,0.946475975631866,1.03120981897394,0.946475975631866,1.03120981897394,0.946475975631866,1.03120981897394,0.946475975631866,1.03120981897394,1,1,0.946475975631866,1.07130575217271,1,1,0,0,1
304,381,69,79,0.226973684210526,0.207349081364829,1.30072663827554,1.0997316185777,1.30072663827554,1.0997316185777,1.30072663827554,1.0997316185777,1.30072663827554,1.0997316185777,1,1,1.30072663827554,1.0997316185777,2,2,1,1,1
