"CRUK0566_SU_T1.R1_cov","CRUK0566_SU_T1.R2_cov","CRUK0566_SU_T1.R1_var_count","CRUK0566_SU_T1.R2_var_count","CRUK0566_SU_T1.R1_VAF","CRUK0566_SU_T1.R2_VAF","CRUK0566_SU_T1.R1_PhyloCCF","CRUK0566_SU_T1.R2_PhyloCCF","CRUK0566_SU_T1.R1_PycloneCCF","CRUK0566_SU_T1.R2_PycloneCCF","CRUK0566_SU_T1.R1_Pyclone_0.05","CRUK0566_SU_T1.R2_Pyclone_0.05","CRUK0566_SU_T1.R1_Pyclone_0.95","CRUK0566_SU_T1.R2_Pyclone_0.95","CRUK0566_SU_T1.R1_cpn.copies","CRUK0566_SU_T1.R2_cpn.copies","CRUK0566_SU_T1.R1_mut.cpn.num","CRUK0566_SU_T1.R2_mut.cpn.num","CRUK0566_SU_T1.R1_nAraw","CRUK0566_SU_T1.R2_nAraw","CRUK0566_SU_T1.R1_nBraw","CRUK0566_SU_T1.R2_nBraw","PycloneCluster"
393,420,96,66,0.244274809160305,0.157142857142857,0.946336154159949,0.959493404432892,0.946336154159949,0.959493404432892,0.946336154159949,0.959493404432892,0.946336154159949,0.959493404432892,1,1,2.12878348232954,1.91898680886578,2,2,0,0,1
566,555,36,48,0.0636042402826855,0.0864864864864865,0.554292342240842,1.05614998817183,0.554292342240842,1.05614998817183,0.554292342240842,1.05614998817183,0.554292342240842,1.05614998817183,1,1,0.554292342240842,1.05614998817183,2,2,0,0,1
197,165,63,28,0.319796954314721,0.16969696969697,1.23891375004474,1.03614714748676,1.23891375004474,1.03614714748676,1.23891375004474,1.03614714748676,1.23891375004474,1.03614714748676,1,1,2.78693687811956,2.07229429497352,2,2,0,0,1
199,213,42,33,0.21105527638191,0.154929577464789,0.919642487419688,0.945979412821161,0.919642487419688,0.945979412821161,0.919642487419688,0.945979412821161,0.919642487419688,0.945979412821161,1,1,1.83928497483938,1.89195882564232,2,2,0,0,1
159,182,47,38,0.29559748427673,0.208791208791209,1.14516346327885,1.1106600840255,1.14516346327885,1.1106600840255,1.14516346327885,1.1106600840255,1.14516346327885,1.1106600840255,1,1,2.57604557796836,2.54970275303845,2,2,0,0,1
226,254,58,44,0.256637168141593,0.173228346456693,0.960093868342961,1.03259185112025,0.960093868342961,1.03259185112025,0.960093868342961,1.03259185112025,0.960093868342961,1.03259185112025,1,1,2.22286684829352,2.06518370224049,2,2,0,0,1
272,290,60,50,0.220588235294118,0.172413793103448,0.955314226130203,1.02773640354444,0.955314226130203,1.02773640354444,0.955314226130203,1.02773640354444,0.955314226130203,1.02773640354444,1,1,1.91062845226041,2.05547280708889,2,2,0,0,1
335,404,19,31,0.0567164179104478,0.0767326732673267,0.491250141357302,0.914787155234115,0.491250141357302,0.914787155234115,0.491250141357302,0.914787155234115,0.491250141357302,0.914787155234115,1,1,0.491250141357302,0.914787155234115,2,2,0,0,1
309,347,77,66,0.249190938511327,0.190201729106628,0.932237110640788,1.05732157943547,0.932237110640788,1.05732157943547,0.932237110640788,1.05732157943547,0.932237110640788,1.05732157943547,1,1,2.15837121381564,2.2806811320395,2,2,0,0,1
176,180,23,10,0.130681818181818,0.0555555555555556,1.00442600342581,0.724996983372169,1.00442600342581,0.724996983372169,1.00442600342581,0.724996983372169,1.00442600342581,0.724996983372169,1,1,1.26735683463194,0.724996983372169,2,2,1,1,1
