"CRUK0450_SU_T1.R1_cov","CRUK0450_SU_T1.R2_cov","CRUK0450_SU_T1.R1_var_count","CRUK0450_SU_T1.R2_var_count","CRUK0450_SU_T1.R1_VAF","CRUK0450_SU_T1.R2_VAF","CRUK0450_SU_T1.R1_PhyloCCF","CRUK0450_SU_T1.R2_PhyloCCF","CRUK0450_SU_T1.R1_PycloneCCF","CRUK0450_SU_T1.R2_PycloneCCF","CRUK0450_SU_T1.R1_Pyclone_0.05","CRUK0450_SU_T1.R2_Pyclone_0.05","CRUK0450_SU_T1.R1_Pyclone_0.95","CRUK0450_SU_T1.R2_Pyclone_0.95","CRUK0450_SU_T1.R1_cpn.copies","CRUK0450_SU_T1.R2_cpn.copies","CRUK0450_SU_T1.R1_mut.cpn.num","CRUK0450_SU_T1.R2_mut.cpn.num","CRUK0450_SU_T1.R1_nAraw","CRUK0450_SU_T1.R2_nAraw","CRUK0450_SU_T1.R1_nBraw","CRUK0450_SU_T1.R2_nBraw","PycloneCluster"
217,219,75,36,0.345622119815668,0.164383561643836,1.09750261155216,1.12683860274376,1.09750261155216,1.12683860274376,1.09750261155216,1.12683860274376,1.09750261155216,1.12683860274376,1,1,2.33407796131036,1.7506665285388,2,2,1,1,1
616,573,91,51,0.147727272727273,0.0890052356020942,1.00089115096625,0.947895794902551,1.00089115096625,0.947895794902551,1.00089115096625,0.947895794902551,1.00089115096625,0.947895794902551,1,1,1.00089115096625,0.947895794902551,2,2,1,1,1
694,713,92,0,0.132564841498559,0,0.895245579627281,0,0.895245579627281,0,0.895245579627281,0,0.895245579627281,0,1,1,0.895245579627281,0,2,2,1,1,2
1361,1352,397,171,0.291697281410727,0.126479289940828,0.98495460342359,0.867007290313751,0.98495460342359,0.867007290313751,0.98495460342359,0.867007290313751,0.98495460342359,0.867007290313751,1,1,1.96990920684718,1.34699027833764,2,2,1,1,1
229,222,57,22,0.248908296943231,0.0990990990990991,0.840471915675336,0.962705851102941,0.840471915675336,0.962705851102941,0.840471915675336,0.962705851102941,0.840471915675336,0.962705851102941,1,1,1.68094383135067,1.05539431112361,2,2,1,1,1
441,437,151,0,0.342403628117914,0,1.06603714788039,0,1.06603714788039,0,1.06603714788039,0,1.06603714788039,0,1,1,2.32649580000907,0,2,2,1,1,2
229,257,1,28,0.00436681222707424,0.108949416342412,0,1.03217037382314,0,1.03217037382314,0,1.03217037382314,0,1.03217037382314,1,1,0.0296707437405362,1.17643125174825,2,2,1,1,3
432,499,126,77,0.291666666666667,0.154308617234469,0.990879212834991,1.02695024299361,0.990879212834991,1.02695024299361,0.990879212834991,1.02695024299361,0.990879212834991,1.02695024299361,1,1,1.98175842566998,1.65973467180515,2,2,1,1,1
1187,1193,367,174,0.309182813816344,0.145850796311819,0.962607688552017,0.970661997998746,0.962607688552017,0.970661997998746,0.962607688552017,0.970661997998746,0.962607688552017,0.970661997998746,1,1,2.10077364463849,1.56876283312999,2,2,1,1,1
471,442,168,53,0.356687898089172,0.119909502262443,1.1105096977287,1.1315843270873,1.1105096977287,1.1315843270873,1.1105096977287,1.1315843270873,1.1105096977287,1.1315843270873,1,1,2.42355170527794,1.28973975627992,2,2,1,1,1
