"CRUK0519_SU_T1.R1_cov","CRUK0519_SU_T1.R2_cov","CRUK0519_SU_T1.R3_cov","CRUK0519_SU_T2.R1_cov","CRUK0519_SU_T2.R2_cov","CRUK0519_SU_T1.R1_var_count","CRUK0519_SU_T1.R2_var_count","CRUK0519_SU_T1.R3_var_count","CRUK0519_SU_T2.R1_var_count","CRUK0519_SU_T2.R2_var_count","CRUK0519_SU_T1.R1_VAF","CRUK0519_SU_T1.R2_VAF","CRUK0519_SU_T1.R3_VAF","CRUK0519_SU_T2.R1_VAF","CRUK0519_SU_T2.R2_VAF","CRUK0519_SU_T1.R1_PhyloCCF","CRUK0519_SU_T1.R2_PhyloCCF","CRUK0519_SU_T1.R3_PhyloCCF","CRUK0519_SU_T2.R1_PhyloCCF","CRUK0519_SU_T2.R2_PhyloCCF","CRUK0519_SU_T1.R1_PycloneCCF","CRUK0519_SU_T1.R2_PycloneCCF","CRUK0519_SU_T1.R3_PycloneCCF","CRUK0519_SU_T2.R1_PycloneCCF","CRUK0519_SU_T2.R2_PycloneCCF","CRUK0519_SU_T1.R1_Pyclone_0.05","CRUK0519_SU_T1.R2_Pyclone_0.05","CRUK0519_SU_T1.R3_Pyclone_0.05","CRUK0519_SU_T2.R1_Pyclone_0.05","CRUK0519_SU_T2.R2_Pyclone_0.05","CRUK0519_SU_T1.R1_Pyclone_0.95","CRUK0519_SU_T1.R2_Pyclone_0.95","CRUK0519_SU_T1.R3_Pyclone_0.95","CRUK0519_SU_T2.R1_Pyclone_0.95","CRUK0519_SU_T2.R2_Pyclone_0.95","CRUK0519_SU_T1.R1_cpn.copies","CRUK0519_SU_T1.R2_cpn.copies","CRUK0519_SU_T1.R3_cpn.copies","CRUK0519_SU_T2.R1_cpn.copies","CRUK0519_SU_T2.R2_cpn.copies","CRUK0519_SU_T1.R1_mut.cpn.num","CRUK0519_SU_T1.R2_mut.cpn.num","CRUK0519_SU_T1.R3_mut.cpn.num","CRUK0519_SU_T2.R1_mut.cpn.num","CRUK0519_SU_T2.R2_mut.cpn.num","CRUK0519_SU_T1.R1_nAraw","CRUK0519_SU_T1.R2_nAraw","CRUK0519_SU_T1.R3_nAraw","CRUK0519_SU_T2.R1_nAraw","CRUK0519_SU_T2.R2_nAraw","CRUK0519_SU_T1.R1_nBraw","CRUK0519_SU_T1.R2_nBraw","CRUK0519_SU_T1.R3_nBraw","CRUK0519_SU_T2.R1_nBraw","CRUK0519_SU_T2.R2_nBraw","PycloneCluster"
302,369,288,415,352,102,78,70,65,84,0.337748344370861,0.211382113821138,0.243055555555556,0.156626506024096,0.238636363636364,0.976194361244365,0.892734435691232,0.991536257606021,0.872760370108425,1.01291088297724,0.976194361244365,0.892734435691232,0.991536257606021,0.872760370108425,1.01291088297724,0.976194361244365,0.892734435691232,0.991536257606021,0.872760370108425,1.01291088297724,0.976194361244365,0.892734435691232,0.991536257606021,0.872760370108425,1.01291088297724,1,1,1,1,1,2.64929845797036,2.67820330707369,2.97460877281806,1.74552074021685,1.93875354669548,3,3,3,2,2,3,2,2,1,1,1
1124,1206,1076,1335,1250,0,0,4,127,167,0,0,0.00371747211895911,0.0951310861423221,0.1336,0,0,0,0.992961254601548,1.01686778324804,0,0,0,0.992961254601548,1.01686778324804,0,0,0,0.992961254601548,1.01686778324804,0,0,0,0.992961254601548,1.01686778324804,1,1,1,1,1,0,0,0.0454958750170793,1.06098109345092,1.08540655703759,3,3,3,2,2,3,2,2,1,1,2
491,590,438,655,656,145,75,73,48,62,0.295315682281059,0.127118644067797,0.166666666666667,0.0732824427480916,0.0945121951219512,1.04886902237581,0.878300780138734,1.01291737395468,0.816694612921189,0.767845481327709,1.04886902237581,0.878300780138734,1.01291737395468,0.816694612921189,0.767845481327709,1.04886902237581,0.878300780138734,1.01291737395468,0.816694612921189,0.767845481327709,1.04886902237581,0.878300780138734,1.01291737395468,0.816694612921189,0.767845481327709,1,1,1,1,1,2.31645660066535,1.61058836426042,2.03973172993239,0.816694612921189,0.767845481327709,3,3,3,2,2,3,2,2,1,1,1
282,339,269,409,365,38,31,23,40,36,0.134751773049645,0.0914454277286136,0.0855018587360595,0.097799511002445,0.0986301369863014,1.0569930852339,0.88281956598651,1.03224300043642,1.01296309796003,0.801300878790772,1.0569930852339,0.88281956598651,1.03224300043642,1.01296309796003,0.801300878790772,1.0569930852339,0.88281956598651,1.03224300043642,1.01296309796003,0.801300878790772,1.0569930852339,0.88281956598651,1.03224300043642,1.01296309796003,0.801300878790772,1,1,1,1,1,1.0569930852339,1.15861007600091,1.04640512539282,1.08992455473386,0.801300878790772,3,3,3,2,2,3,2,2,1,1,1
194,216,232,271,260,70,29,37,22,38,0.360824742268041,0.134259259259259,0.15948275862069,0.0811808118081181,0.146153846153846,1.04289209605346,0.927637428899614,0.975906129407306,0.908068624397712,1.11671374712233,1.04289209605346,0.927637428899614,0.975906129407306,0.908068624397712,1.11671374712233,1.04289209605346,0.927637428899614,0.975906129407306,0.908068624397712,1.11671374712233,1.04289209605346,0.927637428899614,0.975906129407306,0.908068624397712,1.11671374712233,1,1,1,1,1,2.83030975346136,1.70105968595653,1.95181225881461,0.908068624397712,1.19198232398413,3,3,3,2,2,3,2,2,1,1,1
211,245,216,276,274,62,44,40,26,46,0.293838862559242,0.179591836734694,0.185185185185185,0.0942028985507246,0.167883211678832,1.1398095837768,0.98841617016223,0.900695616695125,0.966577185335386,1.05930431527181,1.1398095837768,0.98841617016223,0.900695616695125,0.966577185335386,1.05930431527181,1.1398095837768,0.98841617016223,0.900695616695125,0.966577185335386,1.05930431527181,1.1398095837768,0.98841617016223,0.900695616695125,0.966577185335386,1.05930431527181,1,1,1,1,1,2.27961916755361,2.15070679097113,2.23020476606203,0.966577185335386,1.22204820026516,3,2,2,1,1,3,2,2,1,1,1
244,277,231,265,262,0,0,2,27,42,0,0,0.00865800865800866,0.10188679245283,0.16030534351145,0,0,0,1.04541845937871,1.01148971624195,0,0,0,1.04541845937871,1.01148971624195,0,0,0,1.04541845937871,1.01148971624195,0,0,0,1.04541845937871,1.01148971624195,1,1,1,1,1,0,0,0.104269313737965,1.04541845937871,1.16688771064151,3,2,2,1,1,3,2,2,1,1,2
835,932,790,941,908,268,137,114,112,125,0.320958083832335,0.146995708154506,0.144303797468354,0.119022316684378,0.137665198237885,0.862228044614329,0.857761006942463,0.860189692438114,1.14780293348385,0.999015623994575,0.862228044614329,0.857761006942463,0.860189692438114,1.14780293348385,0.999015623994575,0.862228044614329,0.857761006942463,0.860189692438114,1.14780293348385,0.999015623994575,0.862228044614329,0.857761006942463,0.860189692438114,1.14780293348385,0.999015623994575,1,1,1,1,1,2.3561426473038,1.71552201388493,1.72037938487623,1.19977230972882,0.999015623994575,3,2,2,1,1,3,2,2,1,1,1
568,673,555,725,670,0,70,2,0,0,0,0.104011887072808,0.0036036036036036,0,0,0,1.12689251686433,0,0,0,0,1.12689251686433,0,0,0,0,1.12689251686433,0,0,0,0,1.12689251686433,0,0,0,1,1,1,1,1,0,1.21387681463165,0.0429619002387299,0,0,3,2,2,1,1,3,2,2,1,1,3
695,828,624,789,692,0,1,0,85,112,0,0.00120772946859903,0,0.107731305449937,0.161849710982659,0,0,0,1.03891700202229,1.07363546944953,0,0,0,1.03891700202229,1.07363546944953,0,0,0,1.03891700202229,1.07363546944953,0,0,0,1.03891700202229,1.07363546944953,1,1,1,1,1,0,0.0141119208196079,0,1.08595632122103,1.1762187310883,3,2,2,1,1,3,2,2,1,1,2
