"CRUK0385_SU_T1.R1_cov","CRUK0385_SU_T1.R2_cov","CRUK0385_SU_T1.R3_cov","CRUK0385_SU_T1.R4_cov","CRUK0385_SU_T1.R5_cov","CRUK0385_SU_T1.R6_cov","CRUK0385_SU_T1.R1_var_count","CRUK0385_SU_T1.R2_var_count","CRUK0385_SU_T1.R3_var_count","CRUK0385_SU_T1.R4_var_count","CRUK0385_SU_T1.R5_var_count","CRUK0385_SU_T1.R6_var_count","CRUK0385_SU_T1.R1_VAF","CRUK0385_SU_T1.R2_VAF","CRUK0385_SU_T1.R3_VAF","CRUK0385_SU_T1.R4_VAF","CRUK0385_SU_T1.R5_VAF","CRUK0385_SU_T1.R6_VAF","CRUK0385_SU_T1.R1_PhyloCCF","CRUK0385_SU_T1.R2_PhyloCCF","CRUK0385_SU_T1.R3_PhyloCCF","CRUK0385_SU_T1.R4_PhyloCCF","CRUK0385_SU_T1.R5_PhyloCCF","CRUK0385_SU_T1.R6_PhyloCCF","CRUK0385_SU_T1.R1_PycloneCCF","CRUK0385_SU_T1.R2_PycloneCCF","CRUK0385_SU_T1.R3_PycloneCCF","CRUK0385_SU_T1.R4_PycloneCCF","CRUK0385_SU_T1.R5_PycloneCCF","CRUK0385_SU_T1.R6_PycloneCCF","CRUK0385_SU_T1.R1_Pyclone_0.05","CRUK0385_SU_T1.R2_Pyclone_0.05","CRUK0385_SU_T1.R3_Pyclone_0.05","CRUK0385_SU_T1.R4_Pyclone_0.05","CRUK0385_SU_T1.R5_Pyclone_0.05","CRUK0385_SU_T1.R6_Pyclone_0.05","CRUK0385_SU_T1.R1_Pyclone_0.95","CRUK0385_SU_T1.R2_Pyclone_0.95","CRUK0385_SU_T1.R3_Pyclone_0.95","CRUK0385_SU_T1.R4_Pyclone_0.95","CRUK0385_SU_T1.R5_Pyclone_0.95","CRUK0385_SU_T1.R6_Pyclone_0.95","CRUK0385_SU_T1.R1_cpn.copies","CRUK0385_SU_T1.R2_cpn.copies","CRUK0385_SU_T1.R3_cpn.copies","CRUK0385_SU_T1.R4_cpn.copies","CRUK0385_SU_T1.R5_cpn.copies","CRUK0385_SU_T1.R6_cpn.copies","CRUK0385_SU_T1.R1_mut.cpn.num","CRUK0385_SU_T1.R2_mut.cpn.num","CRUK0385_SU_T1.R3_mut.cpn.num","CRUK0385_SU_T1.R4_mut.cpn.num","CRUK0385_SU_T1.R5_mut.cpn.num","CRUK0385_SU_T1.R6_mut.cpn.num","CRUK0385_SU_T1.R1_nAraw","CRUK0385_SU_T1.R2_nAraw","CRUK0385_SU_T1.R3_nAraw","CRUK0385_SU_T1.R4_nAraw","CRUK0385_SU_T1.R5_nAraw","CRUK0385_SU_T1.R6_nAraw","CRUK0385_SU_T1.R1_nBraw","CRUK0385_SU_T1.R2_nBraw","CRUK0385_SU_T1.R3_nBraw","CRUK0385_SU_T1.R4_nBraw","CRUK0385_SU_T1.R5_nBraw","CRUK0385_SU_T1.R6_nBraw","PycloneCluster"
346,353,227,321,237,346,89,77,38,68,66,68,0.257225433526012,0.218130311614731,0.167400881057269,0.21183800623053,0.278481012658228,0.196531791907514,0.926506197001795,1.03132828514521,0.968306250971789,1.04789090770651,0.922463998093724,0.925636849874031,0.926506197001795,1.03132828514521,0.968306250971789,1.04789090770651,0.922463998093724,0.925636849874031,0.926506197001795,1.03132828514521,0.968306250971789,1.04789090770651,0.922463998093724,0.925636849874031,0.926506197001795,1.03132828514521,0.968306250971789,1.04789090770651,0.922463998093724,0.925636849874031,1,1,1,1,1,1,1.13777617379606,1.25316219641522,0.968306250971789,2.09578181541302,1.09130959536651,0.925636849874031,1,1,1,2,1,1,1,1,0,1,0,1,1
109,132,92,110,84,140,28,23,12,23,23,32,0.256880733944954,0.174242424242424,0.130434782608696,0.209090909090909,0.273809523809524,0.228571428571429,0.925264615663683,0.998189801473594,0.754481186397927,1.03430194807449,1.07300299501133,1.03745857563308,0.925264615663683,0.998189801473594,0.754481186397927,1.03430194807449,1.07300299501133,1.03745857563308,0.925264615663683,0.998189801473594,0.754481186397927,1.03430194807449,1.07300299501133,1.03745857563308,0.925264615663683,0.998189801473594,0.754481186397927,1.03430194807449,1.07300299501133,1.03745857563308,1,1,1,1,1,1,1.13625147631545,0.998189801473594,0.754481186397927,2.06860389614898,1.07300299501133,1.07653899178627,1,1,1,2,1,1,1,1,0,1,0,1,1
603,594,412,535,382,662,159,113,66,94,101,140,0.263681592039801,0.19023569023569,0.160194174757282,0.175700934579439,0.264397905759162,0.211480362537764,0.949760782638432,0.983370369862289,0.926620097857648,0.869133046980107,1.03612080692877,0.996042496176872,0.949760782638432,0.983370369862289,0.926620097857648,0.869133046980107,1.03612080692877,0.996042496176872,0.949760782638432,0.983370369862289,0.926620097857648,0.869133046980107,1.03612080692877,0.996042496176872,0.949760782638432,0.983370369862289,0.926620097857648,0.869133046980107,1.03612080692877,0.996042496176872,1,1,1,1,1,1,1.16633347169054,1.08981108759919,0.926620097857648,1.73826609396021,1.03612080692877,0.996042496176872,1,1,1,2,1,1,1,1,0,1,0,1,1
1027,964,813,1023,799,1103,39,0,2,0,0,0,0.0379746835443038,0,0.002460024600246,0,0,0,0.169751110017719,0,0,0,0,0,0.169751110017719,0,0,0,0,0,0.169751110017719,0,0,0,0,0,0.169751110017719,0,0,0,0,0,1,1,1,1,1,1,0.169751110017719,0,0.0138860340411563,0,0,0,1,1,1,2,1,1,1,1,0,2,0,1,7
246,295,193,274,188,275,73,60,33,70,50,65,0.296747967479675,0.203389830508475,0.170984455958549,0.255474452554745,0.265957446808511,0.236363636363636,1.00076563596481,0.921882552584166,1.03756109478758,1.02356285144865,1.03328304164027,1.00262268034453,1.00076563596481,0.921882552584166,1.03756109478758,1.02356285144865,1.03328304164027,1.00262268034453,1.00076563596481,0.921882552584166,1.03756109478758,1.02356285144865,1.03328304164027,1.00262268034453,1.00076563596481,0.921882552584166,1.03756109478758,1.02356285144865,1.03328304164027,1.00262268034453,1,1,1,1,1,1,1.35009969520354,1.15403572316145,1.03756109478758,2.62153404143417,1.03328304164027,1.15732015923437,1,1,1,3,1,1,1,1,0,1,0,1,1
938,938,676,961,683,946,225,193,112,173,177,175,0.239872068230277,0.205756929637527,0.165680473372781,0.180020811654527,0.259150805270864,0.184989429175476,1.06976656360607,1.01579603934279,0.992687553417188,1.68941361328802,0.968941963386565,0.874991243512933,1.06976656360607,1.01579603934279,0.992687553417188,1.68941361328802,0.968941963386565,0.874991243512933,1.06976656360607,1.01579603934279,0.992687553417188,1.68941361328802,0.968941963386565,0.874991243512933,1.06976656360607,1.01579603934279,0.992687553417188,1.68941361328802,0.968941963386565,0.874991243512933,1,1,1,1,1,1,1.06976656360607,1.15498684861181,0.992687553417188,1.68941361328802,0.968941963386565,0.874991243512933,1,1,1,2,1,1,1,1,0,1,0,1,1
299,304,215,283,212,286,85,49,31,60,57,60,0.28428093645485,0.161184210526316,0.144186046511628,0.212014134275618,0.268867924528302,0.20979020979021,0.990392255718397,0.942995373413946,0.818165936112315,1.00496711768774,1.00067675981634,1.00397223192003,0.990392255718397,0.942995373413946,0.818165936112315,1.00496711768774,1.00067675981634,1.00397223192003,0.990392255718397,0.942995373413946,0.818165936112315,1.00496711768774,1.00067675981634,1.00397223192003,0.990392255718397,0.942995373413946,0.818165936112315,1.00496711768774,1.00067675981634,1.00397223192003,1,1,1,1,1,1,1.26164528121648,0.942995373413946,0.818165936112315,2.00993423537549,1.00067675981634,1.00397223192003,1,1,1,2,1,1,1,1,0,1,0,1,1
241,268,183,280,196,260,70,70,38,83,66,58,0.29045643153527,0.261194029850746,0.207650273224044,0.296428571428571,0.336734693877551,0.223076923076923,0.94738845730326,1.230980049551,1.12212819699285,1.3349336847002,1.12470546478988,1.01042543276451,0.94738845730326,1.230980049551,1.12212819699285,1.3349336847002,1.12470546478988,1.01042543276451,0.94738845730326,1.230980049551,1.12212819699285,1.3349336847002,1.12470546478988,1.01042543276451,0.94738845730326,1.230980049551,1.12212819699285,1.3349336847002,1.12470546478988,1.01042543276451,1,1,1,1,1,1,1.22111854021457,1.4348320657284,1.18907305431986,2.83915395067396,1.30242710974142,1.04446708139315,1,1,1,2,1,1,1,1,0,1,0,1,1
281,309,267,333,250,303,66,60,49,67,82,59,0.234875444839858,0.194174757281553,0.183520599250936,0.201201201201201,0.328,0.194719471947195,0.959305701807235,1.01849265251363,1.01526345157153,0.956652096080947,1.18152990753535,0.947329133457345,0.959305701807235,1.01849265251363,1.01526345157153,0.956652096080947,1.18152990753535,0.947329133457345,0.959305701807235,1.01849265251363,1.01526345157153,0.956652096080947,1.18152990753535,0.947329133457345,0.959305701807235,1.01849265251363,1.01526345157153,0.956652096080947,1.18152990753535,0.947329133457345,1,1,1,1,1,1,0.959305701807235,1.06373926338648,1.01526345157153,1.91330419216189,1.20838281043399,0.947329133457345,1,1,1,2,1,1,1,1,0,1,0,1,1
334,369,292,374,305,316,0,1,0,18,0,1,0,0.002710027100271,0,0.0481283422459893,0,0.00316455696202532,0,0,0,0.457672014040163,0,0,0,0,0,0.457672014040163,0,0,0,0,0,0.457672014040163,0,0,0,0,0,0.457672014040163,0,0,1,1,1,1,1,1,0,0.0148462254917083,0,0.457672014040163,0,0.0154447526197243,1,1,1,2,1,1,1,1,0,1,0,1,20
