"CRUK0352_SU_T1.R1_cov","CRUK0352_SU_T1.R2_cov","CRUK0352_SU_T1.R3_cov","CRUK0352_SU_T1.R4_cov","CRUK0352_SU_T1.R5_cov","CRUK0352_SU_T1.R6_cov","CRUK0352_SU_T1.R7_cov","CRUK0352_SU_T1.R1_var_count","CRUK0352_SU_T1.R2_var_count","CRUK0352_SU_T1.R3_var_count","CRUK0352_SU_T1.R4_var_count","CRUK0352_SU_T1.R5_var_count","CRUK0352_SU_T1.R6_var_count","CRUK0352_SU_T1.R7_var_count","CRUK0352_SU_T1.R1_VAF","CRUK0352_SU_T1.R2_VAF","CRUK0352_SU_T1.R3_VAF","CRUK0352_SU_T1.R4_VAF","CRUK0352_SU_T1.R5_VAF","CRUK0352_SU_T1.R6_VAF","CRUK0352_SU_T1.R7_VAF","CRUK0352_SU_T1.R1_PhyloCCF","CRUK0352_SU_T1.R2_PhyloCCF","CRUK0352_SU_T1.R3_PhyloCCF","CRUK0352_SU_T1.R4_PhyloCCF","CRUK0352_SU_T1.R5_PhyloCCF","CRUK0352_SU_T1.R6_PhyloCCF","CRUK0352_SU_T1.R7_PhyloCCF","CRUK0352_SU_T1.R1_PycloneCCF","CRUK0352_SU_T1.R2_PycloneCCF","CRUK0352_SU_T1.R3_PycloneCCF","CRUK0352_SU_T1.R4_PycloneCCF","CRUK0352_SU_T1.R5_PycloneCCF","CRUK0352_SU_T1.R6_PycloneCCF","CRUK0352_SU_T1.R7_PycloneCCF","CRUK0352_SU_T1.R1_Pyclone_0.05","CRUK0352_SU_T1.R2_Pyclone_0.05","CRUK0352_SU_T1.R3_Pyclone_0.05","CRUK0352_SU_T1.R4_Pyclone_0.05","CRUK0352_SU_T1.R5_Pyclone_0.05","CRUK0352_SU_T1.R6_Pyclone_0.05","CRUK0352_SU_T1.R7_Pyclone_0.05","CRUK0352_SU_T1.R1_Pyclone_0.95","CRUK0352_SU_T1.R2_Pyclone_0.95","CRUK0352_SU_T1.R3_Pyclone_0.95","CRUK0352_SU_T1.R4_Pyclone_0.95","CRUK0352_SU_T1.R5_Pyclone_0.95","CRUK0352_SU_T1.R6_Pyclone_0.95","CRUK0352_SU_T1.R7_Pyclone_0.95","CRUK0352_SU_T1.R1_cpn.copies","CRUK0352_SU_T1.R2_cpn.copies","CRUK0352_SU_T1.R3_cpn.copies","CRUK0352_SU_T1.R4_cpn.copies","CRUK0352_SU_T1.R5_cpn.copies","CRUK0352_SU_T1.R6_cpn.copies","CRUK0352_SU_T1.R7_cpn.copies","CRUK0352_SU_T1.R1_mut.cpn.num","CRUK0352_SU_T1.R2_mut.cpn.num","CRUK0352_SU_T1.R3_mut.cpn.num","CRUK0352_SU_T1.R4_mut.cpn.num","CRUK0352_SU_T1.R5_mut.cpn.num","CRUK0352_SU_T1.R6_mut.cpn.num","CRUK0352_SU_T1.R7_mut.cpn.num","CRUK0352_SU_T1.R1_nAraw","CRUK0352_SU_T1.R2_nAraw","CRUK0352_SU_T1.R3_nAraw","CRUK0352_SU_T1.R4_nAraw","CRUK0352_SU_T1.R5_nAraw","CRUK0352_SU_T1.R6_nAraw","CRUK0352_SU_T1.R7_nAraw","CRUK0352_SU_T1.R1_nBraw","CRUK0352_SU_T1.R2_nBraw","CRUK0352_SU_T1.R3_nBraw","CRUK0352_SU_T1.R4_nBraw","CRUK0352_SU_T1.R5_nBraw","CRUK0352_SU_T1.R6_nBraw","CRUK0352_SU_T1.R7_nBraw","PycloneCluster"
849,794,1157,1623,1198,1631,1259,580,340,725,278,334,252,421,0.683156654888104,0.428211586901763,0.626620570440795,0.171287738755391,0.278797996661102,0.15450643776824,0.334392374900715,0.980610155258484,0.975660387604345,1.02518779945452,1.63012191293064,1.08439731844611,0.978824762507781,1.91047104764858,0.980610155258484,0.975660387604345,1.02518779945452,1.63012191293064,1.08439731844611,0.978824762507781,1.91047104764858,0.980610155258484,0.975660387604345,1.02518779945452,1.63012191293064,1.08439731844611,0.978824762507781,1.91047104764858,0.980610155258484,0.975660387604345,1.02518779945452,1.63012191293064,1.08439731844611,0.978824762507781,1.91047104764858,1,1,1,1,1,1,1,1.96122031051697,1.10774748974718,2.24010476667354,2.22854307089426,1.28048471270128,1.31540260133476,2.2674638993297,2,1,2,1,1,1,1,0,0,0,1,1,1,1,1
287,238,389,494,356,486,383,14,96,0,0,0,0,0,0.048780487804878,0.403361344537815,0,0,0,0,0,0.140040037311094,1.04214781141218,0,0,0,0,0,0.140040037311094,1.04214781141218,0,0,0,0,0,0.140040037311094,1.04214781141218,0,0,0,0,0,0.140040037311094,1.04214781141218,0,0,0,0,0,1,1,1,1,1,1,1,0.140040037311094,1.04214781141218,0,0,0,0,0,2,1,2,1,1,1,1,0,0,0,1,1,1,1,8
552,400,697,895,658,896,770,374,162,427,146,204,114,232,0.677536231884058,0.405,0.612625538020086,0.163128491620112,0.310030395136778,0.127232142857143,0.301298701298701,0.97254254172478,1.04638153689604,1.00229111018594,1.55247147720839,1.20587713380086,0.926035177492546,1.72139823970626,0.97254254172478,1.04638153689604,1.00229111018594,1.55247147720839,1.20587713380086,0.926035177492546,1.72139823970626,0.97254254172478,1.04638153689604,1.00229111018594,1.55247147720839,1.20587713380086,0.926035177492546,1.72139823970626,0.97254254172478,1.04638153689604,1.00229111018594,1.55247147720839,1.20587713380086,0.926035177492546,1.72139823970626,1,1,1,1,1,1,1,1.94508508344956,1.04638153689604,2.19007395007693,2.12238699808272,1.42393125560349,1.08320076564527,2.0430607256298,2,1,2,1,1,1,1,0,0,0,1,1,1,1,1
93,87,97,192,119,130,131,69,36,58,37,22,19,53,0.741935483870968,0.413793103448276,0.597938144329897,0.192708333333333,0.184873949579832,0.146153846153846,0.404580152671756,1.03702406164657,0.941621120531739,0.978261677500108,1.83397877310772,0.849103182407157,1.0637532295299,2.31147216907122,1.03702406164657,0.941621120531739,0.978261677500108,1.83397877310772,0.849103182407157,1.0637532295299,2.31147216907122,1.03702406164657,0.941621120531739,0.978261677500108,1.83397877310772,0.849103182407157,1.0637532295299,2.31147216907122,1.03702406164657,0.941621120531739,0.978261677500108,1.83397877310772,0.849103182407157,1.0637532295299,2.31147216907122,1,1,1,1,1,1,1,2.12996379329615,1.06909990998318,2.13756801240518,2.5072362100995,0.849103182407157,1.24429216156175,2.74339655873099,2,1,2,1,1,1,1,0,0,0,1,1,1,1,1
428,319,526,751,583,719,583,306,144,319,121,137,114,174,0.714953271028037,0.45141065830721,0.606463878326996,0.161118508655127,0.234991423670669,0.15855354659249,0.298456260720412,0.999310265012129,1.02722304058008,0.992210275563322,1.53334274505483,1.07928654161733,1.00446389050115,1.7051586336713,0.999310265012129,1.02722304058008,0.992210275563322,1.53334274505483,1.07928654161733,1.00446389050115,1.7051586336713,0.999310265012129,1.02722304058008,0.992210275563322,1.53334274505483,1.07928654161733,1.00446389050115,1.7051586336713,0.999310265012129,1.02722304058008,0.992210275563322,1.53334274505483,1.07928654161733,1.00446389050115,1.7051586336713,1,1,1,1,1,1,1,2.05250269638433,1.16629081089074,2.16804664376077,2.09623606841443,1.07928654161733,1.34985797777213,2.02378656784084,2,1,2,1,1,1,1,0,0,0,1,1,1,1,1
52,47,82,94,65,103,85,0,20,0,0,0,0,0,0,0.425531914893617,0,0,0,0,0,0,0.968333776433349,0,0,0,0,0,0,0.968333776433349,0,0,0,0,0,0,0.968333776433349,0,0,0,0,0,0,0.968333776433349,0,0,0,0,0,1,1,1,1,1,1,1,0,1.0994289854437,0,0,0,0,0,2,1,2,1,1,1,1,0,0,0,1,1,1,1,26
115,89,151,193,126,159,131,26,0,30,0,2,0,0,0.226086956521739,0,0.198675496688742,0,0.0158730158730159,0,0,0.768694699445207,0,0.790595962500607,0,0.0831014889862901,0,0,0.768694699445207,0,0.790595962500607,0,0.0831014889862901,0,0,0.768694699445207,0,0.790595962500607,0,0.0831014889862901,0,0,0.768694699445207,0,0.790595962500607,0,0.0831014889862901,0,0,1,1,1,1,1,1,1,0.768694699445207,0,0.790595962500607,0,0.0831014889862901,0,0,2,1,2,1,1,1,1,0,0,0,1,1,1,1,10
208,252,265,353,290,386,298,0,0,0,45,62,36,99,0,0,0,0.127478753541076,0.213793103448276,0.0932642487046632,0.332214765100671,0,0,0,1.14934786658009,0.979911757621778,0.78693141543491,1.6285269768651,0,0,0,1.14934786658009,0.979911757621778,0.78693141543491,1.6285269768651,0,0,0,1.14934786658009,0.979911757621778,0.78693141543491,1.6285269768651,0,0,0,1.14934786658009,0.979911757621778,0.78693141543491,1.6285269768651,1,1,1,1,1,1,1,0,0,0,1.63316459240085,0.979911757621778,0.78693141543491,2.24776706350355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
546,668,651,917,753,811,800,205,186,186,139,205,110,267,0.375457875457875,0.278443113772455,0.285714285714286,0.151581243184297,0.272244355909695,0.135635018495684,0.33375,1.02693149086457,1.0111958862896,1.02637087451379,1.62910239088574,1.16595093702232,0.954280066846804,1.92209776636182,1.02693149086457,1.0111958862896,1.02637087451379,1.62910239088574,1.16595093702232,0.954280066846804,1.92209776636182,1.02693149086457,1.0111958862896,1.02637087451379,1.62910239088574,1.16595093702232,0.954280066846804,1.92209776636182,1.02693149086457,1.0111958862896,1.02637087451379,1.62910239088574,1.16595093702232,0.954280066846804,1.92209776636182,1,1,1,1,1,1,1,1.13262764365244,1.0111958862896,1.02637087451379,1.94194806871035,1.24782063125165,1.14444128988102,2.25815447190308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
394,375,421,584,454,583,409,0,0,0,84,105,69,120,0,0,0,0.143835616438356,0.231277533039648,0.118353344768439,0.293398533007335,0,0,0,1.296821268639,0.994006626486469,0.998624514898675,1.43824861556138,0,0,0,1.296821268639,0.994006626486469,0.998624514898675,1.43824861556138,0,0,0,1.296821268639,0.994006626486469,0.998624514898675,1.43824861556138,0,0,0,1.296821268639,0.994006626486469,0.998624514898675,1.43824861556138,1,1,1,1,1,1,1,0,0,0,1.84271676156278,1.06239097840857,0.998624514898675,1.98513620782117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
616,725,777,1013,822,1054,854,35,206,0,0,2,0,0,0.0568181818181818,0.284137931034483,0,0,0.0024330900243309,0,0,0.171400968246739,1.03330246777564,0,0,0,0,0,0.171400968246739,1.03330246777564,0,0,0,0,0,0.171400968246739,1.03330246777564,0,0,0,0,0,0.171400968246739,1.03330246777564,0,0,0,0,0,1,1,1,1,1,1,1,0.171400968246739,1.03330246777564,0,0,0.0111519664747789,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9
397,505,513,710,460,628,623,125,127,155,84,102,74,164,0.314861460957179,0.251485148514851,0.302144249512671,0.11830985915493,0.221739130434783,0.117834394904459,0.263242375601926,0.949829043180921,0.913295158195086,0.987441892882039,1.27152192689377,1.01633204033844,0.995831514729876,1.51603769934454,0.949829043180921,0.913295158195086,0.987441892882039,1.27152192689377,1.01633204033844,0.995831514729876,1.51603769934454,0.949829043180921,0.913295158195086,0.987441892882039,1.27152192689377,1.01633204033844,0.995831514729876,1.51603769934454,0.949829043180921,0.913295158195086,0.987441892882039,1.27152192689377,1.01633204033844,0.995831514729876,1.51603769934454,1,1,1,1,1,1,1,0.949829043180921,0.913295158195086,1.08539220160571,1.5156994207784,1.01633204033844,0.995831514729876,1.78109946864383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264,338,387,555,372,477,374,0,0,0,97,114,61,130,0,0,0,0.174774774774775,0.306451612903226,0.127882599580713,0.347593582887701,0,0,0,1.57576858056332,1.22964697725161,1.08129593299664,1.70391441375666,0,0,0,1.57576858056332,1.22964697725161,1.08129593299664,1.70391441375666,0,0,0,1.57576858056332,1.22964697725161,1.08129593299664,1.70391441375666,0,0,0,1.57576858056332,1.22964697725161,1.08129593299664,1.70391441375666,1,1,1,1,1,1,1,0,0,0,2.23908663897487,1.40839417037545,1.08129593299664,2.35182023551363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
