"CRUK0565_SU_T1.R1_cov","CRUK0565_SU_T1.R2_cov","CRUK0565_SU_T1.R3_cov","CRUK0565_SU_T1.R4_cov","CRUK0565_SU_T1.R5_cov","CRUK0565_SU_T1.R6_cov","CRUK0565_SU_T1.R7_cov","CRUK0565_SU_T1.R8_cov","CRUK0565_SU_T1.R1_var_count","CRUK0565_SU_T1.R2_var_count","CRUK0565_SU_T1.R3_var_count","CRUK0565_SU_T1.R4_var_count","CRUK0565_SU_T1.R5_var_count","CRUK0565_SU_T1.R6_var_count","CRUK0565_SU_T1.R7_var_count","CRUK0565_SU_T1.R8_var_count","CRUK0565_SU_T1.R1_VAF","CRUK0565_SU_T1.R2_VAF","CRUK0565_SU_T1.R3_VAF","CRUK0565_SU_T1.R4_VAF","CRUK0565_SU_T1.R5_VAF","CRUK0565_SU_T1.R6_VAF","CRUK0565_SU_T1.R7_VAF","CRUK0565_SU_T1.R8_VAF","CRUK0565_SU_T1.R1_PhyloCCF","CRUK0565_SU_T1.R2_PhyloCCF","CRUK0565_SU_T1.R3_PhyloCCF","CRUK0565_SU_T1.R4_PhyloCCF","CRUK0565_SU_T1.R5_PhyloCCF","CRUK0565_SU_T1.R6_PhyloCCF","CRUK0565_SU_T1.R7_PhyloCCF","CRUK0565_SU_T1.R8_PhyloCCF","CRUK0565_SU_T1.R1_PycloneCCF","CRUK0565_SU_T1.R2_PycloneCCF","CRUK0565_SU_T1.R3_PycloneCCF","CRUK0565_SU_T1.R4_PycloneCCF","CRUK0565_SU_T1.R5_PycloneCCF","CRUK0565_SU_T1.R6_PycloneCCF","CRUK0565_SU_T1.R7_PycloneCCF","CRUK0565_SU_T1.R8_PycloneCCF","CRUK0565_SU_T1.R1_Pyclone_0.05","CRUK0565_SU_T1.R2_Pyclone_0.05","CRUK0565_SU_T1.R3_Pyclone_0.05","CRUK0565_SU_T1.R4_Pyclone_0.05","CRUK0565_SU_T1.R5_Pyclone_0.05","CRUK0565_SU_T1.R6_Pyclone_0.05","CRUK0565_SU_T1.R7_Pyclone_0.05","CRUK0565_SU_T1.R8_Pyclone_0.05","CRUK0565_SU_T1.R1_Pyclone_0.95","CRUK0565_SU_T1.R2_Pyclone_0.95","CRUK0565_SU_T1.R3_Pyclone_0.95","CRUK0565_SU_T1.R4_Pyclone_0.95","CRUK0565_SU_T1.R5_Pyclone_0.95","CRUK0565_SU_T1.R6_Pyclone_0.95","CRUK0565_SU_T1.R7_Pyclone_0.95","CRUK0565_SU_T1.R8_Pyclone_0.95","CRUK0565_SU_T1.R1_cpn.copies","CRUK0565_SU_T1.R2_cpn.copies","CRUK0565_SU_T1.R3_cpn.copies","CRUK0565_SU_T1.R4_cpn.copies","CRUK0565_SU_T1.R5_cpn.copies","CRUK0565_SU_T1.R6_cpn.copies","CRUK0565_SU_T1.R7_cpn.copies","CRUK0565_SU_T1.R8_cpn.copies","CRUK0565_SU_T1.R1_mut.cpn.num","CRUK0565_SU_T1.R2_mut.cpn.num","CRUK0565_SU_T1.R3_mut.cpn.num","CRUK0565_SU_T1.R4_mut.cpn.num","CRUK0565_SU_T1.R5_mut.cpn.num","CRUK0565_SU_T1.R6_mut.cpn.num","CRUK0565_SU_T1.R7_mut.cpn.num","CRUK0565_SU_T1.R8_mut.cpn.num","CRUK0565_SU_T1.R1_nAraw","CRUK0565_SU_T1.R2_nAraw","CRUK0565_SU_T1.R3_nAraw","CRUK0565_SU_T1.R4_nAraw","CRUK0565_SU_T1.R5_nAraw","CRUK0565_SU_T1.R6_nAraw","CRUK0565_SU_T1.R7_nAraw","CRUK0565_SU_T1.R8_nAraw","CRUK0565_SU_T1.R1_nBraw","CRUK0565_SU_T1.R2_nBraw","CRUK0565_SU_T1.R3_nBraw","CRUK0565_SU_T1.R4_nBraw","CRUK0565_SU_T1.R5_nBraw","CRUK0565_SU_T1.R6_nBraw","CRUK0565_SU_T1.R7_nBraw","CRUK0565_SU_T1.R8_nBraw","PycloneCluster"
191,224,244,223,203,240,249,210,37,70,66,41,51,33,67,45,0.193717277486911,0.3125,0.270491803278689,0.183856502242152,0.251231527093596,0.1375,0.269076305220884,0.214285714285714,0.856776467614672,1.19161697561167,1.00246072747459,1.07133083407143,0.984061134167529,0.741202692144978,1.01336621380315,0.986925175330896,0.856776467614672,1.19161697561167,1.00246072747459,1.07133083407143,0.984061134167529,0.741202692144978,1.01336621380315,0.986925175330896,0.856776467614672,1.19161697561167,1.00246072747459,1.07133083407143,0.984061134167529,0.741202692144978,1.01336621380315,0.986925175330896,0.856776467614672,1.19161697561167,1.00246072747459,1.07133083407143,0.984061134167529,0.741202692144978,1.01336621380315,0.986925175330896,1,1,1,1,1,1,1,1,0.856776467614672,1.33430865126817,1.11607515188984,1.08358286942687,1.08417140006481,0.741202692144978,1.01336621380315,0.986925175330896,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
385,386,435,438,405,474,500,377,0,13,0,0,0,0,0,0,0,0.0336787564766839,0,0,0,0,0,0,0,0.140048449746653,0,0,0,0,0,0,0,0.140048449746653,0,0,0,0,0,0,0,0.140048449746653,0,0,0,0,0,0,0,0.140048449746653,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.140048449746653,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,6
571,591,785,846,625,647,808,537,150,161,209,137,141,91,215,131,0.262697022767075,0.272419627749577,0.26624203821656,0.16193853427896,0.2256,0.14064914992272,0.266089108910891,0.243947858472998,0.966514577986849,1.01936682199712,1.00742551324689,0.941878708756198,0.977589084427478,0.729910417384041,1.01081003139912,1.01707855133201,0.966514577986849,1.01936682199712,1.00742551324689,0.941878708756198,0.977589084427478,0.729910417384041,1.01081003139912,1.01707855133201,0.966514577986849,1.01936682199712,1.00742551324689,0.941878708756198,0.977589084427478,0.729910417384041,1.01081003139912,1.01707855133201,0.966514577986849,1.01936682199712,1.00742551324689,0.941878708756198,0.977589084427478,0.729910417384041,1.01081003139912,1.01707855133201,1,1,1,1,1,1,1,1,1.13771356558198,1.13281933593069,1.09637412345501,0.941878708756198,0.977589084427478,0.729910417384041,1.01081003139912,1.10986523854371,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
383,394,467,479,390,485,568,411,96,109,142,92,96,104,163,92,0.25065274151436,0.276649746192893,0.30406852248394,0.192066805845511,0.246153846153846,0.214432989690722,0.286971830985915,0.223844282238443,0.979180235594118,1.02050683415545,1.09588828741006,1.10924589115255,0.962408796014469,1.00655335397041,0.990648841224186,0.982067453574864,0.979180235594118,1.02050683415545,1.09588828741006,1.10924589115255,0.962408796014469,1.00655335397041,0.990648841224186,0.982067453574864,0.979180235594118,1.02050683415545,1.09588828741006,1.10924589115255,0.962408796014469,1.00655335397041,0.990648841224186,0.982067453574864,0.979180235594118,1.02050683415545,1.09588828741006,1.10924589115255,0.962408796014469,1.00655335397041,0.990648841224186,0.982067453574864,1,1,1,1,1,1,1,1,1.08474441113015,1.17506165149811,1.22103189811406,1.13789573247042,1.04303100831176,1.09935069702388,1.0576092472778,1.02521425327441,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
820,794,1034,1013,821,1016,1109,830,171,198,283,187,195,210,310,190,0.208536585365854,0.249370277078086,0.273694390715667,0.184600197433366,0.237515225334957,0.206692913385827,0.279531109107304,0.228915662650602,0.902479239305726,0.993876862499803,0.987372291509765,1.06612389167139,1.00642646394272,0.968220802710028,1.03111689807908,1.00431701741306,0.902479239305726,0.993876862499803,0.987372291509765,1.06612389167139,1.00642646394272,0.968220802710028,1.03111689807908,1.00431701741306,0.902479239305726,0.993876862499803,0.987372291509765,1.06612389167139,1.00642646394272,0.968220802710028,1.03111689807908,1.00431701741306,0.902479239305726,0.993876862499803,0.987372291509765,1.06612389167139,1.00642646394272,0.968220802710028,1.03111689807908,1.00431701741306,1,1,1,1,1,1,1,1,0.902479239305726,1.05919290962806,1.10012405196578,1.09365996871725,1.00642646394272,1.05748414640281,1.03111689807908,1.04844134413566,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
1287,1294,1614,1852,1519,1575,1801,1276,288,159,358,55,3,2,1,3,0.223776223776224,0.122874806800618,0.22180916976456,0.0296976241900648,0.00197498354180382,0.00126984126984127,0.000555247084952804,0.00235109717868339,0.969184547736034,0.521907124057048,0.890707362157254,0.175942946942982,0,0,0,0,0.969184547736034,0.521907124057048,0.890707362157254,0.175942946942982,0,0,0,0,0.969184547736034,0.521907124057048,0.890707362157254,0.175942946942982,0,0,0,0,0.969184547736034,0.521907124057048,0.890707362157254,0.175942946942982,0,0,0,0,1,1,1,1,1,1,1,1,0.969184547736034,0.521907124057048,0.890707362157254,0.175942946942982,0.00836862436721498,0.00649677334993354,0.00204745075819287,0.0107681032292434,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,11
210,201,249,235,233,247,284,204,89,100,122,81,124,91,167,102,0.423809523809524,0.497512437810945,0.48995983935743,0.34468085106383,0.532188841201717,0.368421052631579,0.588028169014085,0.5,0.917055623566303,0.982207505891729,0.983752918196027,1.0106169087975,1.06208051483553,0.9424595550397,1.02328188040752,1.06697604568444,0.917055623566303,0.982207505891729,0.983752918196027,1.0106169087975,1.06208051483553,0.9424595550397,1.02328188040752,1.06697604568444,0.917055623566303,0.982207505891729,0.983752918196027,1.0106169087975,1.06208051483553,0.9424595550397,1.02328188040752,1.06697604568444,0.917055623566303,0.982207505891729,0.983752918196027,1.0106169087975,1.06208051483553,0.9424595550397,1.02328188040752,1.06697604568444,1,1,1,1,1,1,1,1,1.83411124713261,2.11316943123946,1.96750583639205,2.04205441832191,2.25505094608175,1.8849191100794,2.16712569687598,2.29001662008577,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
420,412,528,579,507,515,614,432,97,89,136,96,118,94,171,94,0.230952380952381,0.216019417475728,0.257575757575758,0.16580310880829,0.232741617357002,0.18252427184466,0.278501628664495,0.217592592592593,1.00187300163823,0.917536115423368,1.03433335884843,0.982297014378606,0.986199190551182,0.935649119122237,1.02974729309112,0.996581306889179,1.00187300163823,0.917536115423368,1.03433335884843,0.982297014378606,0.986199190551182,0.935649119122237,1.02974729309112,0.996581306889179,1.00187300163823,0.917536115423368,1.03433335884843,0.982297014378606,0.986199190551182,0.935649119122237,1.02974729309112,0.996581306889179,1.00187300163823,0.917536115423368,1.03433335884843,0.982297014378606,0.986199190551182,0.935649119122237,1.02974729309112,0.996581306889179,1,1,1,1,1,1,1,1,1.00187300163823,0.917536115423368,1.03433335884843,0.982297014378606,0.986199190551182,0.935649119122237,1.02974729309112,0.996581306889179,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
469,517,556,666,643,748,785,631,16,0,0,0,0,0,0,0,0.0341151385927505,0,0,0,0,0,0,0,0.145555896519193,0,0,0,0,0,0,0,0.145555896519193,0,0,0,0,0,0,0,0.145555896519193,0,0,0,0,0,0,0,0.145555896519193,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.145555896519193,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,5
322,314,426,429,385,437,491,347,11,1,3,0,0,0,2,0,0.0341614906832298,0.00318471337579618,0.00704225352112676,0,0,0,0.00407331975560081,0,0.145753662682942,0,0,0,0,0,0,0,0.145753662682942,0,0,0,0,0,0,0,0.145753662682942,0,0,0,0,0,0,0,0.145753662682942,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.145753662682942,0.0134866612644852,0.0283622473968751,0,0,0,0.0150528624324551,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,5
