"CRUK0625_SU_T1.R1_cov","CRUK0625_SU_T1.R2_cov","CRUK0625_SU_T1.R3_cov","CRUK0625_SU_T1.R1_var_count","CRUK0625_SU_T1.R2_var_count","CRUK0625_SU_T1.R3_var_count","CRUK0625_SU_T1.R1_VAF","CRUK0625_SU_T1.R2_VAF","CRUK0625_SU_T1.R3_VAF","CRUK0625_SU_T1.R1_PhyloCCF","CRUK0625_SU_T1.R2_PhyloCCF","CRUK0625_SU_T1.R3_PhyloCCF","CRUK0625_SU_T1.R1_PycloneCCF","CRUK0625_SU_T1.R2_PycloneCCF","CRUK0625_SU_T1.R3_PycloneCCF","CRUK0625_SU_T1.R1_Pyclone_0.05","CRUK0625_SU_T1.R2_Pyclone_0.05","CRUK0625_SU_T1.R3_Pyclone_0.05","CRUK0625_SU_T1.R1_Pyclone_0.95","CRUK0625_SU_T1.R2_Pyclone_0.95","CRUK0625_SU_T1.R3_Pyclone_0.95","CRUK0625_SU_T1.R1_cpn.copies","CRUK0625_SU_T1.R2_cpn.copies","CRUK0625_SU_T1.R3_cpn.copies","CRUK0625_SU_T1.R1_mut.cpn.num","CRUK0625_SU_T1.R2_mut.cpn.num","CRUK0625_SU_T1.R3_mut.cpn.num","CRUK0625_SU_T1.R1_nAraw","CRUK0625_SU_T1.R2_nAraw","CRUK0625_SU_T1.R3_nAraw","CRUK0625_SU_T1.R1_nBraw","CRUK0625_SU_T1.R2_nBraw","CRUK0625_SU_T1.R3_nBraw","PycloneCluster"
1001,1160,1062,117,158,181,0.116883116883117,0.136206896551724,0.170433145009416,1.06565741387874,0.872966711824667,0.95691172360149,1.06565741387874,0.872966711824667,0.95691172360149,1.06565741387874,0.872966711824667,0.95691172360149,1.06565741387874,0.872966711824667,0.95691172360149,1,1,1,1.06565741387874,0.872966711824667,0.95691172360149,4,3,3,1,1,1,1
461,440,479,37,93,96,0.0802603036876356,0.211363636363636,0.200417536534447,0.840323144500817,1.07640359259331,0.817563694355457,0.840323144500817,1.07640359259331,0.817563694355457,0.840323144500817,1.07640359259331,0.817563694355457,0.840323144500817,1.07640359259331,0.817563694355457,1,1,1,0.840323144500817,1.39279412144561,1.25072247649203,5,4,4,1,1,2,1
565,631,581,38,87,77,0.0672566371681416,0.137876386687797,0.132530120481928,0.730271873334936,0.957171289962467,0.83903636233905,0.730271873334936,0.957171289962467,0.83903636233905,0.730271873334936,0.957171289962467,0.83903636233905,0.730271873334936,0.957171289962467,0.83903636233905,1,1,1,0.730271873334936,0.957171289962467,0.83903636233905,5,4,4,1,1,2,1
267,329,333,40,76,75,0.149812734082397,0.231003039513678,0.225225225225225,1.26770153408056,1.11326402168602,0.998922859247423,1.26770153408056,1.11326402168602,0.998922859247423,1.26770153408056,1.11326402168602,0.998922859247423,1.26770153408056,1.11326402168602,0.998922859247423,1,1,1,1.42766579216862,1.45677717628437,1.22267005492254,4,3,3,1,1,1,1
435,405,406,57,77,84,0.131034482758621,0.190123456790123,0.206896551724138,1.10880170386046,0.979426696591929,0.917631205874184,1.10880170386046,0.979426696591929,0.917631205874184,1.10880170386046,0.979426696591929,0.917631205874184,1.10880170386046,0.979426696591929,0.917631205874184,1,1,1,1.24871526959852,1.19897778449681,1.12317000907367,4,3,3,1,1,1,1
396,477,448,48,81,81,0.121212121212121,0.169811320754717,0.180803571428571,1.02568578666518,1.07088312288431,0.981520219982906,1.02568578666518,1.07088312288431,0.981520219982906,1.02568578666518,1.07088312288431,0.981520219982906,1.02568578666518,1.07088312288431,0.981520219982906,1,1,1,1.1551114136637,1.07088312288431,0.981520219982906,4,3,3,1,1,1,1
229,260,225,83,122,129,0.362445414847162,0.469230769230769,0.573333333333333,0.874012388361503,0.986371833699424,1.03747629727027,0.874012388361503,0.986371833699424,1.03747629727027,0.874012388361503,0.986371833699424,1.03747629727027,0.874012388361503,0.986371833699424,1.03747629727027,1,1,1,3.45398489304026,2.95911550109827,3.11242889181082,4,3,3,1,1,1,1
683,770,699,72,144,139,0.105417276720351,0.187012987012987,0.198855507868383,1.00606477964258,0.96340301813529,1.07951795578826,1.00606477964258,0.96340301813529,1.07951795578826,1.00606477964258,0.96340301813529,1.07951795578826,1.00606477964258,0.96340301813529,1.07951795578826,1,1,1,1.00606477964258,1.17936219247519,1.07951795578826,4,3,3,1,1,1,1
480,590,564,194,307,331,0.404166666666667,0.520338983050847,0.586879432624113,0.974620340495686,0.991795796958185,0.976245027312369,0.974620340495686,0.991795796958185,0.976245027312369,0.974620340495686,0.991795796958185,0.976245027312369,0.974620340495686,0.991795796958185,0.976245027312369,1,1,1,3.8515746199349,3.28141982908675,3.18596599205028,4,3,3,1,1,1,1
557,631,586,233,337,368,0.418312387791741,0.534072900158479,0.627986348122867,1.00873178183048,1.01797342674724,1.04641003903601,1.00873178183048,1.01797342674724,1.04641003903601,1.00873178183048,1.01797342674724,1.04641003903601,1.00873178183048,1.01797342674724,1.04641003903601,1,1,1,3.98637866232504,3.36803019155427,3.41494881391288,4,3,3,1,1,1,1
