"CRUK0375_SU_T1.R1_cov","CRUK0375_SU_T1.R2_cov","CRUK0375_SU_T1.R3_cov","CRUK0375_SU_T1.R1_var_count","CRUK0375_SU_T1.R2_var_count","CRUK0375_SU_T1.R3_var_count","CRUK0375_SU_T1.R1_VAF","CRUK0375_SU_T1.R2_VAF","CRUK0375_SU_T1.R3_VAF","CRUK0375_SU_T1.R1_PhyloCCF","CRUK0375_SU_T1.R2_PhyloCCF","CRUK0375_SU_T1.R3_PhyloCCF","CRUK0375_SU_T1.R1_PycloneCCF","CRUK0375_SU_T1.R2_PycloneCCF","CRUK0375_SU_T1.R3_PycloneCCF","CRUK0375_SU_T1.R1_Pyclone_0.05","CRUK0375_SU_T1.R2_Pyclone_0.05","CRUK0375_SU_T1.R3_Pyclone_0.05","CRUK0375_SU_T1.R1_Pyclone_0.95","CRUK0375_SU_T1.R2_Pyclone_0.95","CRUK0375_SU_T1.R3_Pyclone_0.95","CRUK0375_SU_T1.R1_cpn.copies","CRUK0375_SU_T1.R2_cpn.copies","CRUK0375_SU_T1.R3_cpn.copies","CRUK0375_SU_T1.R1_mut.cpn.num","CRUK0375_SU_T1.R2_mut.cpn.num","CRUK0375_SU_T1.R3_mut.cpn.num","CRUK0375_SU_T1.R1_nAraw","CRUK0375_SU_T1.R2_nAraw","CRUK0375_SU_T1.R3_nAraw","CRUK0375_SU_T1.R1_nBraw","CRUK0375_SU_T1.R2_nBraw","CRUK0375_SU_T1.R3_nBraw","PycloneCluster"
161,229,197,0,3,40,0,0.0131004366812227,0.203045685279188,0,0.23755395200979,1.10479119699817,0,0.23755395200979,1.10479119699817,0,0.23755395200979,1.10479119699817,0,0.23755395200979,1.10479119699817,1,1,1,0,0.23755395200979,1.14162131445941,2,2,2,0,0,0,8
800,723,597,0,5,101,0,0.00691562932226833,0.169179229480737,0,0,0.951207675619718,0,0,0.951207675619718,0,0,0.951207675619718,0,0,0.951207675619718,1,1,1,0,0.125403077478658,0.951207675619718,2,2,2,0,0,0,2
304,577,561,31,30,105,0.101973684210526,0.0519930675909879,0.18716577540107,1.10369916536718,0.942805112829151,1.01838707263401,1.10369916536718,0.942805112829151,1.01838707263401,1.10369916536718,0.942805112829151,1.01838707263401,1.10369916536718,0.942805112829151,1.01838707263401,1,1,1,1.14522545042592,0.942805112829151,1.05233675978578,2,2,2,0,0,0,1
54,35,31,19,6,15,0.351851851851852,0.171428571428571,0.483870967741935,1.93927115510366,1.59362755678746,1.33797674303208,1.93927115510366,1.59362755678746,1.33797674303208,1.93927115510366,1.59362755678746,1.33797674303208,1.93927115510366,1.59362755678746,1.33797674303208,1,1,1,3.95150669155324,3.1085631434424,2.7205572453448,2,2,2,0,0,0,1
179,309,269,26,45,95,0.145251396648045,0.145631067961165,0.353159851301115,0.815630019838393,1.35380981765925,0.992817978629546,0.815630019838393,1.35380981765925,0.992817978629546,0.815630019838393,1.35380981765925,0.992817978629546,0.815630019838393,1.35380981765925,0.992817978629546,1,1,1,1.63126003967679,2.64076966069136,1.98563595725909,2,2,2,0,0,0,1
241,343,277,0,2,38,0,0.00583090379008746,0.137184115523466,0,0,0.771315628162738,0,0,0.771315628162738,0,0,0.771315628162738,0,0,0.771315628162738,1,1,1,0,0.105733440253143,0.771315628162738,2,2,2,0,0,0,7
116,161,91,0,0,19,0,0,0.208791208791209,0,0,1.13605314570444,0,0,1.13605314570444,0,0,1.13605314570444,0,0,1.13605314570444,1,1,1,0,0,1.17392543407186,2,2,2,0,0,0,2
261,586,462,40,58,124,0.153256704980843,0.0989761092150171,0.268398268398268,0.860582219576023,0.920097821467163,1.4603809177636,0.860582219576023,0.920097821467163,1.4603809177636,0.860582219576023,0.920097821467163,1.4603809177636,0.860582219576023,0.920097821467163,1.4603809177636,1,1,1,1.72116443915205,1.79476199692493,1.50906523103974,2,2,2,0,0,0,1
191,354,306,50,40,112,0.261780104712042,0.112994350282486,0.366013071895425,1.44283056455769,1.05041364383354,1.0120817542064,1.44283056455769,1.05041364383354,1.0120817542064,1.44283056455769,1.05041364383354,1.0120817542064,1.44283056455769,1.05041364383354,1.0120817542064,1,1,1,2.93994711137882,2.04895875744791,2.05790299691441,2,2,2,0,0,0,1
776,795,692,1,1,25,0.00128865979381443,0.00125786163522013,0.0361271676300578,0,0,0.204008888741386,0,0,0.204008888741386,0,0,0.204008888741386,0,0,0.204008888741386,1,1,1,0.0144724200585916,0.0228091635263069,0.204008888741386,2,2,2,0,0,0,6
168,499,417,19,10,0,0.113095238095238,0.0200400801603206,0,1.22407188539954,0.363392485038357,0,1.22407188539954,0.363392485038357,0,1.22407188539954,0.363392485038357,0,1.22407188539954,0.363392485038357,0,1,1,1,1.2701271508564,0.363392485038357,0,2,2,2,0,0,0,3
468,880,812,85,68,207,0.181623931623932,0.0772727272727273,0.254926108374384,0.970958696370424,1.36107334085769,0.877588072683388,0.970958696370424,1.36107334085769,0.877588072683388,0.970958696370424,1.36107334085769,0.877588072683388,0.970958696370424,1.36107334085769,0.877588072683388,1,1,1,2.2875313572726,1.49498813191576,1.75517614536678,2,2,2,1,1,1,1
237,462,515,27,52,148,0.113924050632911,0.112554112554113,0.287378640776699,0.731428050732648,1.13421623072144,0.97960090039646,0.731428050732648,1.13421623072144,0.97960090039646,0.731428050732648,1.13421623072144,0.97960090039646,0.731428050732648,1.13421623072144,0.97960090039646,1,1,1,1.36891510981154,2.14778637794793,1.95920180079292,2,2,2,1,1,1,1
396,1147,1209,71,112,384,0.179292929292929,0.0976460331299041,0.317617866004963,1.151116704983,0.983986396661023,1.02099433215412,1.151116704983,0.983986396661023,1.02099433215412,1.151116704983,0.983986396661023,1.02099433215412,1.151116704983,0.983986396661023,1.02099433215412,1,1,1,2.15438968881395,1.86330659145157,2.16894549880656,2,2,2,1,1,1,1
636,1378,1381,47,48,176,0.0738993710691824,0.034833091436865,0.127443881245474,0.887977254145744,0.665660089408726,0.868847736774518,0.887977254145744,0.665660089408726,0.868847736774518,0.887977254145744,0.665660089408726,0.868847736774518,0.887977254145744,0.665660089408726,0.868847736774518,1,1,1,0.887977254145744,0.665660089408726,0.868847736774518,2,2,2,1,1,1,1
84,233,253,11,18,75,0.130952380952381,0.0772532188841202,0.296442687747036,0.840755259373904,0.778486478596853,1.01049793766193,0.840755259373904,0.778486478596853,1.01049793766193,0.840755259373904,0.778486478596853,1.01049793766193,0.840755259373904,0.778486478596853,1.01049793766193,1,1,1,1.57352808257437,1.47416569156611,2.02099587532386,2,2,2,1,1,1,1
202,542,502,23,24,75,0.113861386138614,0.044280442804428,0.149402390438247,0.731025725072179,0.844970740799269,1.01854971405764,0.731025725072179,0.844970740799269,1.01854971405764,0.731025725072179,0.844970740799269,1.01854971405764,0.731025725072179,0.844970740799269,1.01854971405764,1,1,1,1.36816213120328,0.844970740799269,1.01854971405764,2,2,2,1,1,1,1
610,1339,1492,25,58,188,0.040983606557377,0.0433159073935773,0.126005361930295,0.492460353711801,0.826565229268292,0.859040641768579,0.492460353711801,0.826565229268292,0.859040641768579,0.492460353711801,0.826565229268292,0.859040641768579,0.492460353711801,0.826565229268292,0.859040641768579,1,1,1,0.492460353711801,0.826565229268292,0.859040641768579,2,2,2,1,1,1,1
1108,1366,1307,192,144,402,0.173285198555957,0.105417276720351,0.307574598316756,1.11355020310276,1.062297800955,0.98707429522489,1.11355020310276,1.062297800955,0.98707429522489,1.11355020310276,1.062297800955,0.98707429522489,1.11355020310276,1.062297800955,0.98707429522489,1,1,1,2.08408154026111,2.01159945027762,2.09688759495729,2,2,2,1,1,1,1
95,367,307,6,20,37,0.0631578947368421,0.0544959128065395,0.120521172638436,0.75890732403587,1.04274622384609,0.821652221016575,0.75890732403587,1.04274622384609,0.821652221016575,0.75890732403587,1.04274622384609,0.821652221016575,0.75890732403587,1.04274622384609,0.821652221016575,1,1,1,0.75890732403587,1.04274622384609,0.821652221016575,2,2,2,1,1,1,1
121,288,323,10,20,51,0.0826446280991736,0.0694444444444444,0.157894736842105,0.993060547980822,0.699796873121399,0.957397427366215,0.993060547980822,0.699796873121399,0.957397427366215,0.993060547980822,0.699796873121399,0.957397427366215,0.993060547980822,0.699796873121399,0.957397427366215,1,1,1,0.993060547980822,1.32515665947108,1.07644622411986,2,2,2,1,1,1,1
312,818,846,20,36,105,0.0641025641025641,0.0440097799511002,0.124113475177305,0.770146338241278,0.81808543404436,0.85576214447883,0.770146338241278,0.81808543404436,0.85576214447883,0.770146338241278,0.81808543404436,0.85576214447883,0.770146338241278,0.81808543404436,0.85576214447883,1,1,1,0.770146338241278,0.81808543404436,0.85576214447883,2,2,2,1,1,1,1
280,740,771,53,55,217,0.189285714285714,0.0743243243243243,0.281452658884565,1.18800500752784,0.917645674965607,0.969160803053305,1.18800500752784,0.917645674965607,0.969160803053305,1.18800500752784,0.917645674965607,0.969160803053305,1.18800500752784,0.917645674965607,0.969160803053305,1,1,1,2.28228312708921,1.38159398189399,1.93832160610661,2,2,2,1,1,1,1
977,864,949,92,54,168,0.0941658137154555,0.0625,0.177028451001054,1.1324938777089,1.16179493931994,1.02659800993154,1.1324938777089,1.16179493931994,1.02659800993154,1.1324938777089,1.16179493931994,1.02659800993154,1.1324938777089,1.16179493931994,1.02659800993154,1,1,1,1.1324938777089,1.16179493931994,1.21916798665477,2,2,2,1,1,1,1
69,199,187,7,16,54,0.101449275362319,0.0804020100502513,0.288770053475936,1.21884029182533,0.992683854873713,0.994357694233996,1.21884029182533,0.992683854873713,0.994357694233996,1.21884029182533,0.992683854873713,0.994357694233996,1.21884029182533,0.992683854873713,0.994357694233996,1,1,1,1.21884029182533,1.49457037420053,1.98871538846799,2,2,2,1,1,1,1
64,177,194,14,19,72,0.21875,0.107344632768362,0.371134020618557,1.36802699274875,1.32533109296522,1.16838820395854,1.36802699274875,1.32533109296522,1.16838820395854,1.36802699274875,1.32533109296522,1.16838820395854,1.36802699274875,1.32533109296522,1.16838820395854,1,1,1,2.62812437924836,1.99539921781504,2.55594348895886,2,2,2,1,1,1,1
